lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62,label,timestamp
0.0,0.0,0.0,-0.09937048,-0.040268958,0.0070999125,-0.16962194,-0.1097765,-0.002446744,-0.2321626,-0.13907194,-0.01858587,-0.28947097,-0.15047878,-0.035518695,-0.109933734,-0.3477215,0.01287266,-0.20541185,-0.36154997,-0.0076608197,-0.26575994,-0.35831776,-0.032241296,-0.31735635,-0.35282543,-0.05110602,-0.095987976,-0.35124576,-0.0065765344,-0.21022993,-0.36371613,-0.025824912,-0.27488887,-0.3579182,-0.04747802,-0.33084694,-0.35402828,-0.06536578,-0.08917385,-0.31934017,-0.027673947,-0.20129919,-0.33240783,-0.044361483,-0.26261204,-0.336865,-0.05356351,-0.31484354,-0.34099123,-0.06114109,-0.09406227,-0.26086426,-0.049183413,-0.1801343,-0.27437508,-0.061287835,-0.22852486,-0.2869199,-0.06512568,-0.26945823,-0.30065387,-0.068299286,NO,2025-12-11T16:09:56.810159
0.0,0.0,0.0,-0.10317707,-0.0382818,0.008818887,-0.17377436,-0.1094923,2.765102e-05,-0.23562759,-0.14054358,-0.015917124,-0.292529,-0.15407991,-0.032551773,-0.11090374,-0.347994,0.016041772,-0.20731473,-0.3671264,-0.00423214,-0.26880324,-0.36459225,-0.029289851,-0.3220684,-0.35602096,-0.048397034,-0.098207474,-0.35110945,-0.004523819,-0.21369702,-0.37019986,-0.02306342,-0.27940142,-0.36499548,-0.045581758,-0.33579642,-0.35815948,-0.06412857,-0.093121946,-0.3191121,-0.026740396,-0.20612735,-0.33729446,-0.04263615,-0.2686023,-0.3422788,-0.0532713,-0.32144147,-0.34385604,-0.06205123,-0.09967989,-0.25975215,-0.049235918,-0.18672824,-0.2770077,-0.060866665,-0.23603523,-0.29128933,-0.06544509,-0.2772804,-0.30514142,-0.06930404,NO,2025-12-11T16:09:56.810162
0.0,0.0,0.0,-0.09840727,-0.039838016,0.006192738,-0.16507614,-0.10512233,-0.0035515758,-0.22586274,-0.13544488,-0.020179845,-0.2824027,-0.151196,-0.03707133,-0.10883552,-0.33741525,0.016987039,-0.20109832,-0.35573518,-0.0030117356,-0.26132637,-0.35386828,-0.027881522,-0.31343275,-0.3480699,-0.046881143,-0.09416968,-0.3449891,-0.002463544,-0.20770526,-0.36380357,-0.020896764,-0.27295756,-0.35982865,-0.043063615,-0.32825208,-0.35374904,-0.06132172,-0.0867247,-0.31879774,-0.024041977,-0.20011729,-0.33233133,-0.03982693,-0.26356173,-0.33620137,-0.049379125,-0.31619364,-0.33656222,-0.057340506,-0.091258585,-0.26551157,-0.046369288,-0.1799367,-0.2757883,-0.056936305,-0.22982836,-0.28679565,-0.060173735,-0.2716217,-0.2973159,-0.06324598,NO,2025-12-11T16:09:56.810165
0.0,0.0,0.0,-0.10434443,-0.04068756,0.007728702,-0.17492414,-0.109383464,-0.0023819203,-0.23678946,-0.14073175,-0.01943457,-0.29320717,-0.15568668,-0.03696152,-0.113573015,-0.34905714,0.015486291,-0.20979196,-0.36402518,-0.0052041314,-0.27041256,-0.35976928,-0.031149948,-0.3240208,-0.35207573,-0.05108257,-0.09906691,-0.35207528,-0.0048718015,-0.21481419,-0.36676538,-0.023741944,-0.2791906,-0.36028215,-0.047174074,-0.3351693,-0.35435772,-0.06661305,-0.09250373,-0.31954607,-0.026889024,-0.2054075,-0.33494574,-0.043096617,-0.26794183,-0.33875093,-0.05380488,-0.32102376,-0.33977544,-0.06258424,-0.09784061,-0.25881928,-0.04929493,-0.18557161,-0.2738179,-0.061081436,-0.23501849,-0.28751385,-0.06553606,-0.27641344,-0.2999031,-0.06924776,NO,2025-12-11T16:09:56.810174
0.0,0.0,0.0,-0.10251504,-0.04236746,0.011133971,-0.17172033,-0.1130116,0.003706238,-0.23316789,-0.14602089,-0.011141808,-0.2894819,-0.15999901,-0.026507203,-0.10886884,-0.34888187,0.021021703,-0.20449626,-0.363532,0.0032573696,-0.26557136,-0.35846925,-0.020332243,-0.3187235,-0.35187918,-0.03883339,-0.09502542,-0.3538447,0.00024914445,-0.21142107,-0.36508226,-0.015578093,-0.27560002,-0.35731614,-0.03637201,-0.33106136,-0.35405892,-0.054122362,-0.08939916,-0.32374722,-0.02208074,-0.20346904,-0.33402157,-0.035830785,-0.26508516,-0.33649755,-0.0442148,-0.31770036,-0.3403283,-0.05177085,-0.095828116,-0.26656622,-0.04466865,-0.18421257,-0.27548784,-0.054290798,-0.23284584,-0.28489757,-0.056755185,-0.27391273,-0.2960245,-0.05922392,NO,2025-12-11T16:09:56.810177
0.0,0.0,0.0,-0.103599906,-0.045473933,0.011174989,-0.17103457,-0.11244434,0.002870012,-0.23204601,-0.14361924,-0.012934667,-0.28732222,-0.1647945,-0.029010091,-0.1103279,-0.34829128,0.020733753,-0.20604086,-0.35911787,0.002851036,-0.26627553,-0.3538581,-0.02061206,-0.31963983,-0.3486092,-0.038885947,-0.09732938,-0.35327408,0.0002472385,-0.21422386,-0.36080945,-0.015587608,-0.27718276,-0.35268235,-0.03623959,-0.332255,-0.34960797,-0.05382578,-0.092574716,-0.32425776,-0.02162464,-0.20712721,-0.32979262,-0.034376092,-0.26775068,-0.33282387,-0.0419621,-0.3198655,-0.337831,-0.04915111,-0.09968346,-0.26804608,-0.043815266,-0.188496,-0.27234572,-0.051929437,-0.23764789,-0.28071654,-0.05339127,-0.27975017,-0.2917139,-0.055229723,NO,2025-12-11T16:09:56.810180
0.0,0.0,0.0,-0.09932929,-0.04270488,0.010930078,-0.1693486,-0.11048025,0.0029560647,-0.23117024,-0.14341068,-0.012402018,-0.2863997,-0.16291875,-0.027957814,-0.10987818,-0.34933126,0.020893142,-0.2063415,-0.35242906,0.0025012966,-0.26608974,-0.3430987,-0.021324625,-0.3178749,-0.33626828,-0.03999682,-0.09666139,-0.35263819,0.00022407368,-0.21358514,-0.35244694,-0.01621443,-0.27555674,-0.34189677,-0.03677366,-0.32897255,-0.33884233,-0.05435135,-0.09126675,-0.32299936,-0.022109842,-0.20520008,-0.32397223,-0.036224157,-0.26506203,-0.32314909,-0.043970376,-0.3156734,-0.32735687,-0.05113532,-0.09644765,-0.2676583,-0.044839397,-0.18437463,-0.26625836,-0.055071376,-0.23334807,-0.27001727,-0.057807557,-0.27505493,-0.27821273,-0.060329672,NO,2025-12-11T16:09:56.810183
0.0,0.0,0.0,-0.10156876,-0.04652208,0.011828049,-0.17250687,-0.11693126,0.0038309318,-0.23424459,-0.14991856,-0.0120955305,-0.28911486,-0.1678133,-0.028130956,-0.11160821,-0.36115584,0.02225887,-0.20926982,-0.3560757,0.000677499,-0.27033186,-0.3434911,-0.025723414,-0.3231328,-0.3319403,-0.045505084,-0.098401845,-0.3613655,5.4807013e-05,-0.21693784,-0.35365337,-0.018070826,-0.27824384,-0.33787245,-0.039921522,-0.33141598,-0.32938847,-0.057779703,-0.09274477,-0.32919738,-0.024007546,-0.20777947,-0.32570666,-0.039386466,-0.26791286,-0.31995776,-0.047464084,-0.31921625,-0.31882697,-0.0540657,-0.09745592,-0.26869142,-0.048550487,-0.18488872,-0.26363677,-0.059455704,-0.23359877,-0.2673263,-0.062369432,-0.2757393,-0.2731244,-0.06435583,NO,2025-12-11T16:09:56.810186
0.0,0.0,0.0,-0.10379541,-0.04397708,0.010274858,-0.17523217,-0.117345214,0.003183499,-0.23635662,-0.15088373,-0.011556642,-0.2906916,-0.16996467,-0.026483439,-0.11643678,-0.3664617,0.022316042,-0.21343237,-0.34793687,0.0012014016,-0.27243388,-0.3297323,-0.025461182,-0.3226603,-0.31872445,-0.04579339,-0.10223317,-0.3673736,0.0006325746,-0.21938425,-0.34588498,-0.016989466,-0.27946162,-0.32421646,-0.038927805,-0.33160794,-0.31689933,-0.057167895,-0.094329536,-0.33354872,-0.02320704,-0.20814192,-0.3158026,-0.038428344,-0.26687425,-0.30445117,-0.047352303,-0.31728482,-0.30361235,-0.055024475,-0.09605783,-0.27060616,-0.047786035,-0.18141133,-0.25502402,-0.05873683,-0.22878373,-0.25068218,-0.062070437,-0.26966256,-0.2522673,-0.06467686,NO,2025-12-11T16:09:56.810189
0.0,0.0,0.0,-0.104809046,-0.04513824,0.011409044,-0.1744191,-0.118240714,0.004416222,-0.23549426,-0.14932728,-0.01044012,-0.29029238,-0.16704059,-0.025805138,-0.11592138,-0.35793376,0.022753177,-0.21116477,-0.3469488,0.0019099235,-0.27046192,-0.32934606,-0.024442887,-0.32066554,-0.31555212,-0.04418368,-0.10136747,-0.35844213,0.0013079843,-0.21664166,-0.3450172,-0.015994752,-0.2773422,-0.32413363,-0.038156424,-0.3298403,-0.31398857,-0.056396205,-0.092595756,-0.32513136,-0.021982992,-0.20581108,-0.3131038,-0.03651943,-0.2644382,-0.3039757,-0.04543471,-0.314597,-0.30199763,-0.053048503,-0.09383637,-0.26252204,-0.04573193,-0.18008548,-0.25161052,-0.055202253,-0.22696292,-0.25100082,-0.057528824,-0.2668407,-0.25430578,-0.05961792,NO,2025-12-11T16:09:56.810192
0.0,0.0,0.0,-0.10196495,-0.04236561,0.009073122,-0.1744023,-0.115650535,0.0021855982,-0.2359007,-0.14953417,-0.012028232,-0.2909741,-0.16792297,-0.026291452,-0.117244005,-0.35928103,0.02276899,-0.21197861,-0.34609565,0.0024149886,-0.2697823,-0.32855782,-0.02359386,-0.31917298,-0.31595132,-0.0433296,-0.102108836,-0.36022687,0.0021184466,-0.21668494,-0.34427395,-0.014704548,-0.27663967,-0.32351094,-0.03639292,-0.32769436,-0.31460595,-0.05430391,-0.09258407,-0.32678783,-0.020838317,-0.20386505,-0.31352213,-0.035789542,-0.2621171,-0.3023343,-0.04480935,-0.31091857,-0.3004508,-0.052446067,-0.09196168,-0.26506567,-0.04458242,-0.17442143,-0.2515275,-0.055485327,-0.22023511,-0.24556208,-0.05875984,-0.25875407,-0.24422431,-0.06126248,NO,2025-12-11T16:09:56.810195
0.0,0.0,0.0,-0.1014092,-0.04332733,0.009009506,-0.17081308,-0.11513507,0.001627368,-0.23255849,-0.15048486,-0.0130733885,-0.287462,-0.1713717,-0.027691452,-0.11008155,-0.36313167,0.022186253,-0.20655054,-0.34807265,0.0028620404,-0.26550782,-0.3321169,-0.022388794,-0.31695807,-0.32345992,-0.041989997,-0.09760922,-0.36416814,0.0019621097,-0.21443701,-0.34794685,-0.014120056,-0.27534235,-0.32830632,-0.035014078,-0.32895055,-0.32025126,-0.052545317,-0.09261668,-0.33158278,-0.020316007,-0.20634365,-0.31837758,-0.034559783,-0.26596808,-0.3092884,-0.042594854,-0.31746456,-0.3086519,-0.049523868,-0.09818816,-0.26999503,-0.043385074,-0.18465912,-0.25657105,-0.05374549,-0.23248309,-0.25434613,-0.056468725,-0.2732057,-0.25588125,-0.05842769,NO,2025-12-11T16:09:56.810202
0.0,0.0,0.0,-0.101620615,-0.045189977,0.008872451,-0.17199957,-0.1168741,0.0012875131,-0.23233342,-0.14928281,-0.013756268,-0.28607482,-0.16798413,-0.028827962,-0.10958809,-0.36025387,0.021170728,-0.20422679,-0.34628105,-0.0014064193,-0.26290536,-0.32940486,-0.028702863,-0.31281662,-0.31572905,-0.04880251,-0.09527433,-0.36132455,0.00048463,-0.20939964,-0.34701306,-0.018495703,-0.2694436,-0.3268509,-0.040862307,-0.3218333,-0.3167737,-0.05866529,-0.08743954,-0.32934046,-0.02253433,-0.20010388,-0.31637144,-0.039333988,-0.25849771,-0.30675364,-0.04861653,-0.30817536,-0.30398098,-0.05558196,-0.08989829,-0.26826942,-0.046287566,-0.17605484,-0.25573963,-0.05807305,-0.22339034,-0.25407064,-0.061532885,-0.26329452,-0.2562427,-0.06371648,NO,2025-12-11T16:09:56.810205
0.0,0.0,0.0,-0.10093194,-0.04408598,0.011045167,-0.17242599,-0.11585772,0.004446573,-0.23251295,-0.1473124,-0.010057604,-0.28631788,-0.16707283,-0.024806704,-0.11325765,-0.3578809,0.02344239,-0.2075836,-0.3480057,0.0023452367,-0.26634008,-0.33259642,-0.024337059,-0.31712016,-0.3192293,-0.044191442,-0.09802836,-0.36081153,0.0012902445,-0.21176869,-0.3507874,-0.01679526,-0.2725659,-0.33058918,-0.03974472,-0.32524383,-0.317043,-0.05794437,-0.08964813,-0.32976004,-0.022938179,-0.20169115,-0.32057548,-0.038768437,-0.2616325,-0.3114953,-0.049217585,-0.31212848,-0.3063832,-0.057122286,-0.09169477,-0.26970577,-0.0476212,-0.18078607,-0.26030636,-0.058848478,-0.22980356,-0.26025677,-0.06284492,-0.27061117,-0.26267552,-0.06549125,NO,2025-12-11T16:09:56.810208
0.0,0.0,0.0,-0.10003066,-0.046806157,0.00922631,-0.1718083,-0.116586745,0.00017918299,-0.23243785,-0.15014964,-0.015916217,-0.28658003,-0.17001086,-0.03201177,-0.10815567,-0.3596828,0.01590704,-0.2052247,-0.35478562,-0.006180732,-0.26496762,-0.33968222,-0.031969238,-0.31565577,-0.327034,-0.05082779,-0.09297353,-0.35870516,-0.0043544397,-0.2095828,-0.3513974,-0.023602838,-0.27129936,-0.33391422,-0.044979285,-0.32397676,-0.32425904,-0.06209411,-0.08584982,-0.32459325,-0.026300073,-0.19996327,-0.31819478,-0.042871434,-0.26051295,-0.31228983,-0.051190283,-0.31095773,-0.31042215,-0.057552192,-0.09012818,-0.26341248,-0.048591055,-0.1799168,-0.25826007,-0.05996829,-0.22912806,-0.25925058,-0.062564455,-0.2698418,-0.26308107,-0.06411017,NO,2025-12-11T16:09:56.810211
0.0,0.0,0.0,-0.09928,-0.045802176,0.007652659,-0.16823447,-0.11861014,-0.0011231016,-0.22745407,-0.15442902,-0.017056784,-0.28141075,-0.17411256,-0.03283191,-0.10493624,-0.35927677,0.017882792,-0.19876516,-0.35637277,-0.0054129865,-0.25888455,-0.34208035,-0.03278692,-0.31007755,-0.32709843,-0.05254696,-0.0898065,-0.36159223,-0.0021294304,-0.20410824,-0.3574023,-0.021518946,-0.26583254,-0.3383037,-0.043815274,-0.3186769,-0.32554576,-0.06144883,-0.08236617,-0.33027002,-0.024377488,-0.19552034,-0.32511616,-0.04095295,-0.2560225,-0.31713015,-0.05025609,-0.30677056,-0.31227982,-0.0572017,-0.08652538,-0.2692817,-0.047344383,-0.17561668,-0.26519883,-0.058538906,-0.22553504,-0.26705027,-0.06181632,-0.2673332,-0.26976937,-0.06386881,NO,2025-12-11T16:09:56.810213
0.0,0.0,0.0,-0.10247904,-0.045192003,0.008131996,-0.172153,-0.11597806,-0.0009141147,-0.23199481,-0.15213609,-0.017121948,-0.28556415,-0.17379397,-0.0333427,-0.10946053,-0.36113158,0.018432133,-0.20620042,-0.35169178,-0.003375894,-0.26534003,-0.33852774,-0.030099548,-0.3168105,-0.33124006,-0.05033315,-0.09508407,-0.36208892,-0.0018346647,-0.21289015,-0.3503956,-0.021405298,-0.27330434,-0.33186138,-0.04411972,-0.3257376,-0.3252966,-0.062202055,-0.0882507,-0.32943046,-0.023992075,-0.20381325,-0.32089782,-0.04047677,-0.26281834,-0.3133185,-0.049069706,-0.312792,-0.31473574,-0.055743176,-0.09206724,-0.26794624,-0.046877865,-0.17999357,-0.25913298,-0.05862957,-0.22795677,-0.26050806,-0.061733093,-0.26827806,-0.26700538,-0.06357838,NO,2025-12-11T16:09:56.810216
0.0,0.0,0.0,-0.101451814,-0.043602467,0.008506489,-0.17075193,-0.11338514,-0.0006357012,-0.23134029,-0.14821309,-0.016959291,-0.286007,-0.1668688,-0.03338557,-0.11291659,-0.35506332,0.018600535,-0.20755464,-0.34962898,-0.0029095202,-0.2663443,-0.33611,-0.029404616,-0.31716904,-0.32555634,-0.049198627,-0.09788108,-0.35634422,-0.0015011696,-0.21314359,-0.34820724,-0.020265086,-0.27290052,-0.33110112,-0.04262803,-0.32439524,-0.32268006,-0.060507838,-0.08901477,-0.32382786,-0.023411669,-0.20215243,-0.3170625,-0.038893294,-0.261095,-0.31085336,-0.047739115,-0.31053984,-0.30957964,-0.05477682,-0.090322316,-0.26255566,-0.045973223,-0.17632407,-0.2538889,-0.056473322,-0.22414595,-0.2560072,-0.05957754,-0.26421416,-0.2609107,-0.061741695,NO,2025-12-11T16:09:56.810219
0.0,0.0,0.0,-0.100456655,-0.043461144,0.0078102774,-0.16994357,-0.11522496,-0.00031937336,-0.23057824,-0.1501261,-0.0158453,-0.28528732,-0.16856539,-0.03155016,-0.11087817,-0.35841584,0.020895058,-0.20417017,-0.35094705,-0.0013250941,-0.26303464,-0.33715606,-0.028840303,-0.31332397,-0.32522845,-0.049369585,-0.09565532,-0.36196065,0.00060353195,-0.20885396,-0.352839,-0.018903745,-0.26944202,-0.33535966,-0.04252354,-0.3227851,-0.32623726,-0.061302792,-0.08655983,-0.3318299,-0.021984922,-0.1983152,-0.32274604,-0.038918678,-0.257863,-0.31523377,-0.049306747,-0.30871218,-0.31198913,-0.057178386,-0.08760381,-0.27274048,-0.04535684,-0.17477286,-0.26228136,-0.05722897,-0.2240935,-0.26265347,-0.06141509,-0.26620656,-0.26530677,-0.064281665,NO,2025-12-11T16:09:56.810222
