lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62,label,timestamp
0.0,0.0,0.0,0.00537014,-0.091805995,-0.004138344,-0.006473005,-0.16398656,-0.010418715,-0.028143823,-0.22337383,-0.016430488,-0.041014493,-0.2755562,-0.022799103,-0.06390756,-0.16628122,-0.011563579,-0.11017215,-0.2252245,-0.019230548,-0.13680935,-0.2528299,-0.024101399,-0.1564281,-0.27009702,-0.026874019,-0.08468616,-0.12501597,-0.014138896,-0.13386124,-0.19100302,-0.019148095,-0.16193932,-0.22481263,-0.022781365,-0.18008849,-0.24662912,-0.025592992,-0.09714949,-0.081303716,-0.016657187,-0.14325863,-0.14179814,-0.020216336,-0.16991699,-0.17756653,-0.023646278,-0.1872682,-0.2027455,-0.026980218,-0.10327989,-0.03924191,-0.01916756,-0.13872465,-0.08409494,-0.02321721,-0.15896642,-0.110812366,-0.024343107,-0.17447731,-0.13424456,-0.02460488,PLEASE,2025-12-11T16:11:31.329474
0.0,0.0,0.0,0.004622638,-0.09178758,-0.004557644,-0.006916404,-0.16463715,-0.011242722,-0.02812177,-0.22568458,-0.017502382,-0.038032174,-0.28060228,-0.023906255,-0.06470418,-0.16345489,-0.01085977,-0.10911077,-0.22327161,-0.017757474,-0.13458508,-0.2513311,-0.02221767,-0.15390033,-0.2702,-0.024973832,-0.08577925,-0.12418604,-0.012937449,-0.13219923,-0.19401991,-0.01731415,-0.1594759,-0.22941905,-0.020516146,-0.17772615,-0.25304097,-0.02312966,-0.09872532,-0.08214426,-0.01497511,-0.14288175,-0.14587802,-0.017966444,-0.16925198,-0.18199009,-0.021137495,-0.18628043,-0.20726752,-0.024431258,-0.10534388,-0.04137689,-0.01708939,-0.13945532,-0.08529472,-0.020414084,-0.15927583,-0.11168879,-0.021376144,-0.17425537,-0.13454068,-0.021716563,PLEASE,2025-12-11T16:11:31.329479
0.0,0.0,0.0,0.005153358,-0.08950138,-0.0083778715,-0.005789757,-0.16331643,-0.016521078,-0.026921332,-0.22597313,-0.023468625,-0.03900349,-0.28040254,-0.030275946,-0.063912004,-0.16200018,-0.014682171,-0.10689768,-0.22432673,-0.02262859,-0.13250974,-0.2538913,-0.027544841,-0.15222389,-0.27414083,-0.030514829,-0.08538222,-0.123082936,-0.015204186,-0.131141,-0.19439149,-0.020746714,-0.15853748,-0.23180193,-0.024061378,-0.17728147,-0.2577101,-0.02652548,-0.098516256,-0.08188772,-0.0160476,-0.14268455,-0.1446287,-0.02003531,-0.16867411,-0.1808179,-0.023239134,-0.18581757,-0.20711637,-0.026209513,-0.10517791,-0.042734385,-0.017356614,-0.14005587,-0.0868569,-0.021445546,-0.16043559,-0.11362934,-0.02285863,-0.1759679,-0.1374799,-0.023342296,PLEASE,2025-12-11T16:11:31.329481
0.0,0.0,0.0,0.004970789,-0.0905534,-0.006013482,-0.005354345,-0.16393828,-0.013565902,-0.025673628,-0.22560418,-0.020274825,-0.037033677,-0.27885783,-0.027213443,-0.06181386,-0.16342688,-0.014702302,-0.10654917,-0.22518551,-0.022424376,-0.13256848,-0.2546407,-0.026951538,-0.1521231,-0.27386189,-0.029451963,-0.08289456,-0.12288469,-0.016244764,-0.1305232,-0.19145977,-0.021368666,-0.15814519,-0.22599947,-0.024292804,-0.1763829,-0.24930233,-0.026522461,-0.096070856,-0.080982745,-0.017715784,-0.14060679,-0.1446386,-0.021156965,-0.1664601,-0.18073511,-0.023727603,-0.1833775,-0.20625734,-0.026329592,-0.10312235,-0.04121405,-0.019355154,-0.13840514,-0.09042698,-0.023054006,-0.15810192,-0.11884874,-0.023608208,-0.17330053,-0.14339507,-0.023383956,PLEASE,2025-12-11T16:11:31.329484
0.0,0.0,0.0,0.0060290694,-0.09087771,-0.0063186986,-0.0036446452,-0.1642741,-0.0135625275,-0.025051951,-0.22584832,-0.020122236,-0.036582947,-0.2809099,-0.026743846,-0.0635449,-0.16323596,-0.011460041,-0.107327074,-0.2226125,-0.01847634,-0.13168281,-0.2516529,-0.023064036,-0.14977634,-0.27207875,-0.025835916,-0.0849542,-0.124034405,-0.012873175,-0.13107684,-0.19136828,-0.017216386,-0.15771511,-0.22586489,-0.02064547,-0.17542684,-0.24962366,-0.023522057,-0.09757915,-0.082384944,-0.014496799,-0.14069313,-0.14421207,-0.017675495,-0.1662209,-0.17976058,-0.021109758,-0.1828813,-0.20513225,-0.024564737,-0.103934795,-0.04219377,-0.016354462,-0.13792408,-0.08748579,-0.019977989,-0.15741691,-0.11493564,-0.021169275,-0.17229998,-0.1390661,-0.021644473,PLEASE,2025-12-11T16:11:31.329487
0.0,0.0,0.0,0.007712841,-0.089797735,-0.008467509,-0.0022842288,-0.16471094,-0.016256502,-0.023750126,-0.22661436,-0.022821063,-0.034920573,-0.2817142,-0.029216712,-0.06165293,-0.16471124,-0.0140117295,-0.10607642,-0.22525346,-0.021768479,-0.13188198,-0.25352824,-0.026923103,-0.15176591,-0.27230686,-0.03005258,-0.08332971,-0.12530601,-0.014253987,-0.12967563,-0.1929515,-0.019331137,-0.15749115,-0.22677273,-0.023186719,-0.17649394,-0.2486062,-0.026251579,-0.09692335,-0.08395475,-0.014736032,-0.13940674,-0.14784569,-0.018248713,-0.16522664,-0.18294674,-0.02161239,-0.18281531,-0.20638376,-0.024825966,-0.104352325,-0.044938087,-0.015636677,-0.13710093,-0.0908435,-0.019239733,-0.15639514,-0.11649871,-0.020192884,-0.17151088,-0.13705134,-0.020335207,PLEASE,2025-12-11T16:11:31.329490
0.0,0.0,0.0,0.005918801,-0.089779794,-0.006951317,-0.0047658086,-0.16232157,-0.014837445,-0.024858534,-0.2253021,-0.021713745,-0.036264718,-0.28071266,-0.028567497,-0.062356353,-0.16253448,-0.014064945,-0.107583016,-0.2236951,-0.02162779,-0.13311166,-0.25340307,-0.026033137,-0.15202504,-0.27290934,-0.028345792,-0.08372384,-0.123214245,-0.015008483,-0.13182563,-0.19210881,-0.01955641,-0.15930718,-0.22666931,-0.022267174,-0.17768332,-0.24971426,-0.024340155,-0.097158134,-0.08155507,-0.016061192,-0.141619,-0.14551634,-0.019082963,-0.16762996,-0.18130076,-0.021852594,-0.1850884,-0.20605618,-0.02459934,-0.10437012,-0.04192865,-0.017348742,-0.1393398,-0.08903527,-0.020491505,-0.15884903,-0.11529952,-0.020955497,-0.17382738,-0.13696378,-0.020726405,PLEASE,2025-12-11T16:11:31.329494
0.0,0.0,0.0,0.0068356395,-0.089185536,-0.007365565,-0.0021440983,-0.1625135,-0.014708844,-0.023127973,-0.22471297,-0.021102464,-0.035045385,-0.27870524,-0.02728293,-0.062400907,-0.16427231,-0.0115839755,-0.107057065,-0.22522175,-0.018370112,-0.13219601,-0.25423813,-0.022800267,-0.15088665,-0.2743153,-0.0252738,-0.08390051,-0.1252752,-0.012105357,-0.13095397,-0.19385427,-0.016126942,-0.15886956,-0.22874802,-0.019256944,-0.17741549,-0.25220644,-0.021748023,-0.096933216,-0.084567785,-0.012928711,-0.14018548,-0.14820999,-0.015498769,-0.1658678,-0.18406379,-0.018494098,-0.18295407,-0.20905614,-0.021434456,-0.10375169,-0.046427608,-0.014137699,-0.13708189,-0.09376609,-0.01674239,-0.15655535,-0.12069273,-0.01731043,-0.17147222,-0.14332294,-0.017234696,PLEASE,2025-12-11T16:11:31.329497
0.0,0.0,0.0,0.005533159,-0.09101087,-0.006607723,-0.0045295954,-0.1654675,-0.014412724,-0.024656951,-0.23010826,-0.021327639,-0.036780894,-0.28469402,-0.028231962,-0.06448513,-0.16260803,-0.013615312,-0.10935739,-0.22445804,-0.021027269,-0.13461572,-0.25384223,-0.02566293,-0.15392643,-0.27336574,-0.028338684,-0.08556053,-0.12298292,-0.015051661,-0.1324237,-0.19336349,-0.019972112,-0.16010308,-0.22893286,-0.023485595,-0.17921102,-0.25291157,-0.026300725,-0.09803009,-0.08180791,-0.016516812,-0.14120668,-0.14773649,-0.020049103,-0.16740087,-0.18496841,-0.023457337,-0.18553922,-0.21122378,-0.026769502,-0.104097694,-0.043810904,-0.018154843,-0.13847539,-0.092412174,-0.021936348,-0.15824854,-0.12001419,-0.022791706,-0.17384595,-0.14293641,-0.022908935,PLEASE,2025-12-11T16:11:31.329500
0.0,0.0,0.0,0.0050056577,-0.091239095,-0.0059820022,-0.0055720806,-0.1662963,-0.013489276,-0.026210368,-0.22980148,-0.020140395,-0.038295925,-0.2844292,-0.026668524,-0.06615242,-0.16500175,-0.012597508,-0.111263275,-0.22749025,-0.019453906,-0.13641423,-0.25647485,-0.023475753,-0.1551913,-0.27549118,-0.025587523,-0.08753288,-0.12493032,-0.014045988,-0.13478667,-0.19476396,-0.0181943,-0.16225514,-0.22949308,-0.020834064,-0.18063015,-0.25263125,-0.022888651,-0.10034904,-0.08310813,-0.015510278,-0.14414218,-0.14836377,-0.017943159,-0.1696293,-0.185004,-0.020192796,-0.18664163,-0.21083319,-0.022668498,-0.106476635,-0.043628335,-0.017174572,-0.14127874,-0.092804134,-0.01985054,-0.16080442,-0.12063432,-0.019868288,-0.17580897,-0.14409685,-0.01926799,PLEASE,2025-12-11T16:11:31.329509
0.0,0.0,0.0,0.0057508945,-0.08995777,-0.0065486827,-0.004180908,-0.165043,-0.013991406,-0.02547878,-0.22844106,-0.020441746,-0.037065804,-0.28367937,-0.026663229,-0.06443617,-0.16496623,-0.012183965,-0.111576855,-0.22705942,-0.018503577,-0.13728493,-0.25613523,-0.021738295,-0.15526104,-0.27471912,-0.02308101,-0.08588028,-0.12504375,-0.0127945095,-0.135941,-0.19462311,-0.01582428,-0.16334492,-0.22870213,-0.01730117,-0.18041086,-0.25137806,-0.018493552,-0.099176615,-0.08330721,-0.013569654,-0.1450617,-0.14792812,-0.015161639,-0.17019513,-0.18427819,-0.017013755,-0.18556958,-0.20979762,-0.019295767,-0.10628599,-0.043646753,-0.014603576,-0.14138794,-0.0891062,-0.016342636,-0.16010442,-0.115719974,-0.016128436,-0.17368054,-0.1387127,-0.015537071,PLEASE,2025-12-11T16:11:31.329512
0.0,0.0,0.0,0.005463302,-0.090477526,-0.0058902157,-0.0039542317,-0.16443866,-0.013181771,-0.024657547,-0.22715652,-0.019537967,-0.037374854,-0.28077626,-0.025780056,-0.063084245,-0.16225278,-0.012976763,-0.10953459,-0.22494793,-0.019727107,-0.13499612,-0.2537349,-0.023483088,-0.15383917,-0.2725826,-0.025316453,-0.08455604,-0.122330844,-0.013994284,-0.13384455,-0.19269103,-0.017923748,-0.16172644,-0.22705817,-0.020385396,-0.18021584,-0.24938232,-0.022368303,-0.097907305,-0.081275225,-0.014963552,-0.14332688,-0.1470946,-0.017383847,-0.16932732,-0.18303198,-0.020109806,-0.18641579,-0.20686132,-0.022914952,-0.104904085,-0.043567,-0.016031804,-0.14021122,-0.09010631,-0.01847666,-0.15993625,-0.11538249,-0.018703144,-0.17494276,-0.13537616,-0.018372802,PLEASE,2025-12-11T16:11:31.329515
0.0,0.0,0.0,0.006499827,-0.08938831,-0.006244849,-0.003023982,-0.16365492,-0.012901675,-0.022548378,-0.22557795,-0.018840007,-0.03464216,-0.27817494,-0.024585228,-0.06406507,-0.16402411,-0.010026624,-0.10849619,-0.2245537,-0.01608657,-0.13417464,-0.2523672,-0.020122398,-0.1538961,-0.2702886,-0.022410167,-0.08538967,-0.12582737,-0.011097049,-0.13190907,-0.19523978,-0.014545335,-0.15984476,-0.22926605,-0.017487427,-0.17886549,-0.25120997,-0.019861948,-0.098305404,-0.08523512,-0.012394702,-0.14117658,-0.14908057,-0.014700407,-0.16682714,-0.18451905,-0.017899925,-0.1839208,-0.20820886,-0.020972399,-0.10524729,-0.0468477,-0.013962763,-0.13902926,-0.09326708,-0.016475283,-0.15899473,-0.119048536,-0.017106669,-0.17428255,-0.139956,-0.0170783,PLEASE,2025-12-11T16:11:31.329518
0.0,0.0,0.0,0.003383875,-0.08973622,-0.005346103,-0.0063655376,-0.16530311,-0.012100011,-0.024180174,-0.22816604,-0.01831571,-0.035767138,-0.28084272,-0.024426352,-0.066993654,-0.16597325,-0.009279295,-0.11043608,-0.22772747,-0.015087518,-0.13547105,-0.25662392,-0.019215208,-0.15435416,-0.27554578,-0.021608202,-0.08794728,-0.12702328,-0.010913384,-0.13513857,-0.19543022,-0.01371172,-0.16252825,-0.22914809,-0.016437817,-0.1804252,-0.25074923,-0.018817905,-0.100495726,-0.08502048,-0.012722479,-0.14496917,-0.14727926,-0.01430266,-0.17048469,-0.18240261,-0.01705189,-0.1869975,-0.20635247,-0.020074168,-0.10692459,-0.044896245,-0.014765838,-0.14159524,-0.091177285,-0.01679866,-0.16130173,-0.118092,-0.017090479,-0.17619771,-0.14139366,-0.016956814,PLEASE,2025-12-11T16:11:31.329520
0.0,0.0,0.0,0.0044318438,-0.09081578,-0.0061942143,-0.003630221,-0.16529566,-0.013839927,-0.022307396,-0.22799289,-0.020711532,-0.033925116,-0.28083938,-0.027627798,-0.06284669,-0.16379207,-0.012681747,-0.108131886,-0.22456527,-0.019951927,-0.1334756,-0.25372767,-0.024629343,-0.15264869,-0.2744395,-0.02728111,-0.08434397,-0.12413007,-0.014188074,-0.13133919,-0.19308144,-0.018710384,-0.15878749,-0.22769284,-0.022092232,-0.17729038,-0.2511453,-0.024849989,-0.09745255,-0.0822466,-0.015753258,-0.14111716,-0.1457156,-0.018642055,-0.16656104,-0.18158036,-0.021555886,-0.18354714,-0.20673758,-0.024542067,-0.10446113,-0.042596877,-0.017556613,-0.13900504,-0.09209883,-0.020520166,-0.15834862,-0.12023854,-0.020849237,-0.1731872,-0.14417654,-0.020639744,PLEASE,2025-12-11T16:11:31.329524
0.0,0.0,0.0,0.0037267804,-0.0895592,-0.0058154184,-0.006728828,-0.16463959,-0.013190387,-0.024666846,-0.22942585,-0.019874033,-0.035610735,-0.2827366,-0.026597517,-0.06506145,-0.16407216,-0.011998849,-0.10958713,-0.22506416,-0.018823864,-0.13479382,-0.25458634,-0.023129376,-0.15366888,-0.274666,-0.025621727,-0.08607453,-0.12437475,-0.0137547385,-0.13250938,-0.19312125,-0.01788155,-0.15943003,-0.22820103,-0.020920211,-0.17744395,-0.2519803,-0.023402497,-0.09908292,-0.08209044,-0.015627239,-0.14297882,-0.14585352,-0.018414328,-0.16864294,-0.18243396,-0.021535225,-0.18571186,-0.20840454,-0.02474999,-0.105935514,-0.041789114,-0.017695062,-0.140804,-0.08823973,-0.020992873,-0.16052318,-0.114976585,-0.021792028,-0.17564344,-0.13851422,-0.021951066,PLEASE,2025-12-11T16:11:31.329527
0.0,0.0,0.0,0.0037670732,-0.09090507,-0.0054732864,-0.003962338,-0.16555512,-0.01313617,-0.021440148,-0.22854906,-0.020059194,-0.03300786,-0.28109843,-0.027002351,-0.062585205,-0.16544294,-0.012882684,-0.10748583,-0.22839904,-0.019558152,-0.13285631,-0.25758648,-0.023492962,-0.15191185,-0.27760923,-0.02560633,-0.08391425,-0.12575084,-0.01462855,-0.1315847,-0.19581151,-0.018554391,-0.15939736,-0.23029482,-0.02111222,-0.17775965,-0.2532907,-0.023239482,-0.0970957,-0.08347005,-0.016303906,-0.14191508,-0.14763916,-0.018604724,-0.16769344,-0.18322664,-0.020986252,-0.18460768,-0.20816636,-0.023681816,-0.10417548,-0.043489695,-0.018126247,-0.13937593,-0.09059465,-0.02052261,-0.15896463,-0.11755341,-0.020508716,-0.17375687,-0.14124131,-0.020102507,PLEASE,2025-12-11T16:11:31.329529
0.0,0.0,0.0,0.0048274994,-0.09024668,-0.0059875357,-0.003625095,-0.16383874,-0.013599583,-0.021927536,-0.22568351,-0.020495782,-0.03205949,-0.27978456,-0.027532639,-0.062888384,-0.16348052,-0.013242674,-0.107990384,-0.22576779,-0.020251129,-0.13344675,-0.25541127,-0.024463419,-0.15271607,-0.276228,-0.026922777,-0.083765835,-0.12467182,-0.0148895765,-0.1309225,-0.19585478,-0.019239033,-0.15902132,-0.23197412,-0.022448651,-0.17766654,-0.2563467,-0.025131872,-0.09633914,-0.08279437,-0.01651553,-0.1405645,-0.14810246,-0.019512577,-0.16683877,-0.1850748,-0.022990026,-0.18434894,-0.2111867,-0.026504988,-0.10283697,-0.0422616,-0.018270837,-0.13723606,-0.088894784,-0.021860626,-0.15743047,-0.11600876,-0.023058048,-0.17329547,-0.139377,-0.02352069,PLEASE,2025-12-11T16:11:31.329537
0.0,0.0,0.0,0.005420625,-0.08965975,-0.006997671,-0.0032464862,-0.16301978,-0.014820148,-0.021634638,-0.22398436,-0.021747584,-0.03341025,-0.2763399,-0.028716026,-0.06454462,-0.16309857,-0.013536814,-0.109503984,-0.22512794,-0.020867387,-0.13469368,-0.25383538,-0.025407618,-0.15333131,-0.272241,-0.027841534,-0.08529538,-0.12260097,-0.014629142,-0.13195294,-0.19212908,-0.018821968,-0.15941024,-0.22756636,-0.021953573,-0.17752606,-0.25041813,-0.024549974,-0.097634435,-0.08024162,-0.015897758,-0.14112443,-0.14461952,-0.01868892,-0.16659212,-0.1815911,-0.021923551,-0.183388,-0.20726168,-0.025196418,-0.1037454,-0.039809287,-0.01741547,-0.13818085,-0.08511126,-0.02068125,-0.15768343,-0.11185503,-0.02150653,-0.17235208,-0.13459784,-0.021656023,PLEASE,2025-12-11T16:11:31.329540
