lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62,label,timestamp
0.0,0.0,0.0,-0.045724213,-0.020529866,-0.027722422,-0.08493245,-0.05969268,-0.054463305,-0.07126373,-0.08491111,-0.08206476,-0.037300885,-0.116817415,-0.10800392,-0.08273643,-0.25279313,-0.05101304,-0.09898865,-0.3625069,-0.08555974,-0.10564619,-0.43504477,-0.10410993,-0.1063745,-0.5005051,-0.115406595,-0.031186223,-0.28045523,-0.060471516,-0.01787579,-0.41202345,-0.09945093,-0.0025270581,-0.50757563,-0.121655785,0.0126081705,-0.596172,-0.131547,0.014919639,-0.2635432,-0.0710237,0.013625205,-0.20607722,-0.10890376,-0.009325445,-0.106871545,-0.10988416,-0.02761668,-0.048643947,-0.100076914,0.051456034,-0.22189194,-0.08442859,0.04156542,-0.1403982,-0.106201656,0.02221942,-0.068209946,-0.09948441,0.0056399703,-0.026809812,-0.088282496,PEACE,2025-12-11T16:10:59.786643
0.0,0.0,0.0,-0.0436334,-0.016794562,-0.027766176,-0.079252124,-0.04547572,-0.05630967,-0.06665295,-0.05565697,-0.08627119,-0.034296095,-0.07388121,-0.11501942,-0.08160102,-0.24616075,-0.052784264,-0.095190406,-0.3638396,-0.08889716,-0.09965518,-0.44271788,-0.10883223,-0.09766984,-0.51328915,-0.121316716,-0.029014766,-0.27348578,-0.06350388,-0.010514557,-0.40693426,-0.10437858,0.006785929,-0.50295234,-0.12814794,0.023416758,-0.5901102,-0.13904816,0.017361164,-0.25328183,-0.074990146,0.018432736,-0.19637084,-0.113350235,-0.00660187,-0.09654981,-0.113162175,-0.026851416,-0.037614286,-0.10251926,0.05108887,-0.2071178,-0.0894422,0.04066962,-0.12061864,-0.11150642,0.019007504,-0.05111283,-0.1038726,0.00049710274,-0.013094723,-0.09178847,PEACE,2025-12-11T16:10:59.786646
0.0,0.0,0.0,-0.043202996,-0.020493567,-0.0289204,-0.08078489,-0.05091256,-0.057046503,-0.06880939,-0.07025123,-0.0856836,-0.031429112,-0.09122491,-0.11234283,-0.079218626,-0.25676274,-0.05532188,-0.09266615,-0.37640148,-0.09267505,-0.09630984,-0.46045852,-0.11314269,-0.09342462,-0.5339637,-0.1262286,-0.0254637,-0.28200418,-0.06592941,-0.0059503913,-0.415583,-0.110040784,0.012718499,-0.5110594,-0.13494284,0.030289888,-0.6016314,-0.14568828,0.021306813,-0.25787497,-0.077234864,0.022268474,-0.18857384,-0.11849312,-0.005581677,-0.090358734,-0.11897764,-0.027379394,-0.03979361,-0.10802332,0.054482162,-0.20599937,-0.0916942,0.042343557,-0.10744709,-0.116422445,0.017143011,-0.039789796,-0.1106065,-0.0046463013,-0.0076335073,-0.09926457,PEACE,2025-12-11T16:10:59.786654
0.0,0.0,0.0,-0.04553932,-0.020441413,-0.02921498,-0.08479154,-0.05850625,-0.058224816,-0.06879485,-0.0727849,-0.08850511,-0.030667007,-0.08639175,-0.11718429,-0.082409084,-0.26197976,-0.05622751,-0.092898786,-0.3873921,-0.09389811,-0.096221805,-0.47506726,-0.11530132,-0.09284592,-0.55110395,-0.1299236,-0.027255833,-0.28536105,-0.06833489,-0.0076283813,-0.41836315,-0.1131299,0.010778487,-0.51595336,-0.14025064,0.028270602,-0.608271,-0.15362047,0.020634532,-0.2592888,-0.08095031,0.022156179,-0.19352967,-0.12222987,-0.004003048,-0.08396351,-0.120258905,-0.025405943,-0.024000049,-0.10812344,0.05559188,-0.20689976,-0.096984,0.041818798,-0.11217308,-0.12217184,0.01911664,-0.03656453,-0.11402866,-0.00062417984,0.0028293729,-0.10123531,PEACE,2025-12-11T16:10:59.786658
0.0,0.0,0.0,-0.045838118,-0.026958227,-0.028892571,-0.08488622,-0.067568004,-0.05685911,-0.065843254,-0.07843453,-0.085261814,-0.026008487,-0.09324384,-0.11272826,-0.07772893,-0.26642817,-0.05919222,-0.083869755,-0.3945189,-0.096587546,-0.087412596,-0.48108143,-0.117895156,-0.085535884,-0.5604887,-0.13245378,-0.022510648,-0.29114038,-0.07033702,-0.0035098195,-0.42304564,-0.111559145,0.016183019,-0.51812494,-0.13511167,0.033900797,-0.6117065,-0.14664063,0.026320696,-0.2665323,-0.08199675,0.029153883,-0.1953634,-0.12164763,0.0026586056,-0.09049231,-0.12142522,-0.018942773,-0.030585945,-0.11141439,0.060834944,-0.213305,-0.09687281,0.05096382,-0.11305207,-0.12270578,0.02877158,-0.03846973,-0.11614482,0.009930134,0.0015555024,-0.10489232,PEACE,2025-12-11T16:10:59.786660
0.0,0.0,0.0,-0.04763764,-0.02900827,-0.02577188,-0.08261919,-0.06956679,-0.0519679,-0.06290081,-0.07278031,-0.07988483,-0.034697652,-0.083132386,-0.10755997,-0.077141255,-0.27189678,-0.05606244,-0.083598435,-0.40273622,-0.092096575,-0.08593041,-0.4893539,-0.113678925,-0.08451271,-0.5682206,-0.12821455,-0.021934092,-0.29472047,-0.0678106,-0.00444746,-0.42806637,-0.10553408,0.013946891,-0.5273915,-0.12864266,0.029907942,-0.61579096,-0.14133127,0.024939537,-0.2681337,-0.07995942,0.028711438,-0.21499145,-0.11599022,0.0037093759,-0.10962582,-0.1157475,-0.017451823,-0.04017949,-0.10676002,0.057477772,-0.21411449,-0.09515374,0.050141156,-0.13426948,-0.1193384,0.029594779,-0.06122899,-0.11274248,0.011424899,-0.013450205,-0.10185422,PEACE,2025-12-11T16:10:59.786663
0.0,0.0,0.0,-0.049623847,-0.029052913,-0.02951936,-0.08795035,-0.07218152,-0.05728981,-0.06888217,-0.08751345,-0.08555943,-0.03224331,-0.1075241,-0.112898104,-0.07960105,-0.27461827,-0.05746824,-0.08434212,-0.40568638,-0.09367087,-0.08692789,-0.49045515,-0.11443499,-0.08565593,-0.5686641,-0.12819117,-0.024847746,-0.29795712,-0.06724171,-0.0067197084,-0.4309339,-0.104908675,0.012298465,-0.52726036,-0.1264028,0.027806282,-0.6167919,-0.13722065,0.022459984,-0.27463728,-0.07802607,0.026884437,-0.21689117,-0.11653556,0.0026416183,-0.111112,-0.11708027,-0.019059837,-0.042842507,-0.1076529,0.05543989,-0.22253108,-0.0919049,0.04821366,-0.1340403,-0.117875114,0.026961088,-0.057669997,-0.112024434,0.00742352,-0.009046018,-0.10116051,PEACE,2025-12-11T16:10:59.786666
0.0,0.0,0.0,-0.05113727,-0.03129512,-0.028149318,-0.08957189,-0.073476374,-0.05525753,-0.07070333,-0.08822316,-0.08323596,-0.034697354,-0.110161066,-0.1102554,-0.08064014,-0.2776534,-0.055757035,-0.08572775,-0.40729493,-0.091021486,-0.08893016,-0.49198285,-0.11105473,-0.08869541,-0.5693716,-0.12402578,-0.027140498,-0.29897577,-0.06586933,-0.010505557,-0.43025756,-0.10226527,0.007620752,-0.527786,-0.12293156,0.023132443,-0.6171384,-0.13312508,0.020126998,-0.27471244,-0.07694096,0.022107184,-0.21536481,-0.11402127,-0.001372695,-0.1123997,-0.11497336,-0.021093369,-0.044407785,-0.105897866,0.05390531,-0.222157,-0.09104037,0.044142902,-0.13472098,-0.11536228,0.02330333,-0.06136614,-0.10932004,0.0056097507,-0.012994647,-0.09843905,PEACE,2025-12-11T16:10:59.786670
0.0,0.0,0.0,-0.049488544,-0.031832337,-0.028079078,-0.0872086,-0.07352257,-0.055421814,-0.069034725,-0.08893132,-0.0836902,-0.033061802,-0.11173546,-0.11100526,-0.07915297,-0.27770603,-0.055485547,-0.08360931,-0.408526,-0.09084989,-0.086277425,-0.49204957,-0.11069926,-0.08551192,-0.56951904,-0.12350649,-0.026249528,-0.29902476,-0.06546579,-0.009873748,-0.43069616,-0.10200379,0.008323789,-0.5267509,-0.1226032,0.02402246,-0.61543834,-0.13278913,0.020015597,-0.2751758,-0.07643327,0.024082065,-0.21946132,-0.113721184,0.00081944466,-0.1146636,-0.114462875,-0.019038916,-0.046011984,-0.10525621,0.053276896,-0.2235331,-0.09040824,0.045945883,-0.13821322,-0.115170315,0.025422096,-0.06357777,-0.10941133,0.0074303746,-0.015253782,-0.09870068,PEACE,2025-12-11T16:10:59.786672
0.0,0.0,0.0,-0.048645735,-0.030936956,-0.027922763,-0.08566636,-0.07038933,-0.055424184,-0.06737265,-0.082761586,-0.08406528,-0.032984436,-0.106342256,-0.11175326,-0.07638055,-0.27818143,-0.054442406,-0.080325365,-0.40782285,-0.089074895,-0.08272061,-0.49242413,-0.10837582,-0.080966145,-0.57020354,-0.12091059,-0.02331394,-0.29881775,-0.064894475,-0.0046387315,-0.4296282,-0.101246804,0.014111161,-0.52538466,-0.12201213,0.030072153,-0.61342615,-0.13221546,0.023699284,-0.2744764,-0.07628585,0.028448284,-0.21646494,-0.11353593,0.0021716952,-0.11193448,-0.114452496,-0.020490348,-0.044091403,-0.10541524,0.05712235,-0.2215218,-0.09067785,0.050610542,-0.13321549,-0.115151696,0.028951883,-0.05852908,-0.10919121,0.009678543,-0.011086345,-0.098373055,PEACE,2025-12-11T16:10:59.786675
0.0,0.0,0.0,-0.050708473,-0.030664504,-0.027939277,-0.08777398,-0.07268649,-0.0552553,-0.067200094,-0.08657718,-0.08343198,-0.030068219,-0.10717487,-0.11082232,-0.078734726,-0.27769035,-0.056039475,-0.082132965,-0.40739205,-0.09149732,-0.08458674,-0.493145,-0.11179309,-0.08296642,-0.5717528,-0.12514369,-0.025058866,-0.29754865,-0.06626699,-0.0052372813,-0.42787164,-0.10312158,0.014439523,-0.52279794,-0.12378288,0.03106761,-0.6103835,-0.13395122,0.022089124,-0.27311957,-0.077368036,0.02766347,-0.21633881,-0.11492157,0.0024366379,-0.11206758,-0.115361065,-0.01954168,-0.043622255,-0.10598353,0.055529058,-0.22098255,-0.09144268,0.048588276,-0.13303971,-0.11651672,0.027111053,-0.05830604,-0.1104886,0.007881761,-0.010317922,-0.09953785,PEACE,2025-12-11T16:10:59.786683
0.0,0.0,0.0,-0.052149475,-0.029995203,-0.027946617,-0.09063232,-0.071900725,-0.054702144,-0.07103631,-0.08713162,-0.08243163,-0.034893394,-0.11056781,-0.109478995,-0.08269134,-0.27999324,-0.055677272,-0.08700502,-0.41228974,-0.090658404,-0.089375496,-0.50045186,-0.1107058,-0.0873602,-0.5802491,-0.12383077,-0.027880013,-0.30101466,-0.065891825,-0.008947551,-0.43472666,-0.101929605,0.010338247,-0.53245497,-0.12299085,0.026846409,-0.6208627,-0.13359429,0.020134926,-0.27560198,-0.07693572,0.020928621,-0.21857804,-0.11366954,-0.004072666,-0.11800051,-0.11557814,-0.024920225,-0.052020192,-0.10748851,0.053517878,-0.22257435,-0.090854086,0.041962028,-0.13317323,-0.11490886,0.020062625,-0.060762703,-0.10941193,0.0019890666,-0.014114618,-0.09911487,PEACE,2025-12-11T16:10:59.786686
0.0,0.0,0.0,-0.051075816,-0.029151559,-0.026346527,-0.09122568,-0.06853628,-0.052247763,-0.07617858,-0.076784015,-0.07971177,-0.04180783,-0.09996307,-0.10633437,-0.082298934,-0.28168947,-0.051499676,-0.086892724,-0.41425073,-0.08595702,-0.08964941,-0.50271374,-0.1052491,-0.08739683,-0.58198786,-0.11779586,-0.027421772,-0.30281907,-0.062837854,-0.009440064,-0.4343239,-0.1001366,0.009531915,-0.5319892,-0.12185014,0.026386678,-0.62051344,-0.13241154,0.020763576,-0.27780598,-0.07513906,0.023028314,-0.21188432,-0.113162465,-0.0014645457,-0.10592401,-0.11438892,-0.022562444,-0.036516964,-0.10517312,0.05368471,-0.22440398,-0.09031874,0.04361409,-0.12844682,-0.11532623,0.022735357,-0.051397204,-0.10954308,0.0040012,-0.0031620264,-0.09858659,PEACE,2025-12-11T16:10:59.786689
0.0,0.0,0.0,-0.05286473,-0.029718995,-0.027775275,-0.092950225,-0.07158673,-0.054391023,-0.073729604,-0.083135724,-0.08215686,-0.035738587,-0.1036675,-0.10909074,-0.08029866,-0.27806062,-0.055032946,-0.08499175,-0.40864247,-0.09066352,-0.08793002,-0.49486828,-0.110694915,-0.08644998,-0.5730945,-0.12409069,-0.025744617,-0.3023004,-0.06579241,-0.008197844,-0.43725455,-0.10299364,0.01073885,-0.5343275,-0.12443445,0.027323902,-0.62438095,-0.13525306,0.021649778,-0.27743775,-0.07754763,0.025738657,-0.21517205,-0.11528667,0.00086426735,-0.10864866,-0.1163557,-0.020677269,-0.040714145,-0.10747026,0.054096878,-0.22292072,-0.09232936,0.045249224,-0.12559485,-0.11810156,0.023641229,-0.050703704,-0.11343156,0.004096389,-0.0046833754,-0.1034995,PEACE,2025-12-11T16:10:59.786692
0.0,0.0,0.0,-0.05272621,-0.02582103,-0.029743496,-0.09420633,-0.06546068,-0.058408443,-0.07658592,-0.078755975,-0.08815394,-0.036682725,-0.098358154,-0.116979115,-0.08450502,-0.27559727,-0.05676074,-0.089349,-0.4058748,-0.093807705,-0.092128575,-0.49226138,-0.11478709,-0.0897302,-0.5708037,-0.12856391,-0.03030163,-0.29911375,-0.06728047,-0.012252569,-0.43119198,-0.106861226,0.0070326924,-0.5284177,-0.12910676,0.024062812,-0.61791,-0.13985671,0.017350852,-0.27665043,-0.078966394,0.02229625,-0.21588933,-0.11941311,-0.0023149848,-0.104337275,-0.12007106,-0.023790777,-0.03196287,-0.10993598,0.050888777,-0.22555208,-0.093852274,0.043370545,-0.13095868,-0.120903425,0.022994757,-0.05056697,-0.11537242,0.0043215156,0.00068616867,-0.10424311,PEACE,2025-12-11T16:10:59.786695
0.0,0.0,0.0,-0.051276088,-0.027416527,-0.028621962,-0.089404434,-0.06705654,-0.056730293,-0.07019845,-0.078811765,-0.08608865,-0.033642232,-0.10113716,-0.11475641,-0.07975131,-0.27731454,-0.05671145,-0.08460769,-0.4085617,-0.09304578,-0.087011546,-0.49649107,-0.11356502,-0.08437094,-0.57620466,-0.12707393,-0.024650514,-0.29965764,-0.067876466,-0.0060808063,-0.43307325,-0.10688588,0.013294041,-0.5308555,-0.12938344,0.03011161,-0.6195816,-0.14051893,0.023392677,-0.27486533,-0.07995939,0.026549578,-0.21603668,-0.11973023,0.0017595291,-0.10616708,-0.121001676,-0.019925177,-0.034291446,-0.11168039,0.056918263,-0.22204876,-0.095035724,0.0471974,-0.1286692,-0.12141998,0.025550485,-0.050008416,-0.115878224,0.0061039925,0.0008816719,-0.105034634,PEACE,2025-12-11T16:10:59.786697
0.0,0.0,0.0,-0.0532012,-0.02835548,-0.029577201,-0.093572974,-0.06991321,-0.058382396,-0.07581195,-0.08054435,-0.08823007,-0.035749435,-0.09704757,-0.11699101,-0.082086354,-0.278502,-0.056918677,-0.087289065,-0.40633744,-0.09436738,-0.090287566,-0.493514,-0.115851216,-0.08774674,-0.572924,-0.13039683,-0.027071,-0.30230832,-0.06830019,-0.009428084,-0.4340022,-0.108962946,0.009565592,-0.52982223,-0.13247895,0.026681066,-0.62031686,-0.1441133,0.021204412,-0.27774584,-0.080706626,0.023180246,-0.20949107,-0.12047396,-0.0037530065,-0.10299003,-0.120733924,-0.026175559,-0.038812578,-0.11089492,0.054576397,-0.22351831,-0.09649737,0.044652104,-0.12184131,-0.12214834,0.02246213,-0.04502827,-0.11612873,0.002580285,-0.00068867207,-0.10525578,PEACE,2025-12-11T16:10:59.786701
0.0,0.0,0.0,-0.05122453,-0.026990712,-0.029912466,-0.089967966,-0.06767076,-0.05960319,-0.07153335,-0.080735564,-0.09064272,-0.034466386,-0.10088968,-0.12039391,-0.07873285,-0.27481985,-0.057143867,-0.08465612,-0.40188032,-0.09454412,-0.08774525,-0.48717564,-0.115711056,-0.08475065,-0.5659259,-0.12993222,-0.02360171,-0.29833657,-0.068688765,-0.006145537,-0.42699867,-0.110501684,0.012407124,-0.52428126,-0.13464051,0.029409587,-0.6147678,-0.1466397,0.02464509,-0.27379638,-0.081239946,0.025916815,-0.2056548,-0.12200985,-0.00064998865,-0.09530032,-0.12169629,-0.022458255,-0.026422083,-0.11106109,0.058332205,-0.22004247,-0.09722579,0.04662478,-0.122140646,-0.12316381,0.025005162,-0.04463619,-0.11655213,0.0061098337,0.0018536448,-0.10504275,PEACE,2025-12-11T16:10:59.786703
0.0,0.0,0.0,-0.05188173,-0.02642566,-0.029940646,-0.091012,-0.06782901,-0.059387796,-0.07121429,-0.078462005,-0.08996648,-0.034120083,-0.097004235,-0.119771674,-0.079383284,-0.27432173,-0.058775134,-0.08412489,-0.3998909,-0.0968418,-0.08616841,-0.48630294,-0.11881517,-0.08286601,-0.56639963,-0.13359235,-0.024039567,-0.2977212,-0.06981226,-0.004935801,-0.42765656,-0.11088708,0.014257193,-0.5243671,-0.13433263,0.030826032,-0.61534405,-0.14595425,0.02416706,-0.27443552,-0.08183241,0.02908206,-0.2134009,-0.12289167,0.0012283325,-0.10048473,-0.12312118,-0.022817612,-0.028678656,-0.11277577,0.05861193,-0.22249687,-0.0971293,0.0503034,-0.12769276,-0.12460986,0.02661097,-0.04614055,-0.119197845,0.0048602223,0.004454136,-0.10828073,PEACE,2025-12-11T16:10:59.786714
