lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62,label,timestamp
0.0,0.0,0.0,-0.025711775,-0.15329248,0.0040021976,-0.08260867,-0.27248394,-0.0016781458,-0.13362727,-0.3695799,-0.008679089,-0.14594471,-0.4738078,-0.01599768,-0.16679391,-0.24832112,-0.0041106995,-0.22515893,-0.19780117,-0.00726691,-0.199772,-0.17182022,-0.011428373,-0.16840029,-0.17752504,-0.013530649,-0.17795259,-0.14652258,-0.008647186,-0.21707657,-0.107530296,-0.0026046908,-0.19124582,-0.08956027,-0.00087736716,-0.16166106,-0.09758532,-0.0022598791,-0.17789736,-0.041802943,-0.011676349,-0.20081958,-0.028730512,-0.0022908165,-0.17865604,-0.011766195,0.0046678046,-0.1515643,-0.014946222,0.0052346634,-0.17257997,0.05079782,-0.014753584,-0.18872702,0.04634273,-0.004254929,-0.16330853,0.06067711,0.0069315373,-0.14006144,0.05724579,0.014925321,HELP,2025-12-11T16:08:38.166747
0.0,0.0,0.0,-0.02842027,-0.15402848,0.0034305195,-0.078821,-0.2671613,-0.00457735,-0.12559116,-0.36870247,-0.014219711,-0.13775155,-0.47158527,-0.024564305,-0.1630246,-0.23802042,-0.008454345,-0.21750912,-0.19976652,-0.011130668,-0.19048622,-0.17953789,-0.014720153,-0.16071853,-0.1834439,-0.016959507,-0.17381525,-0.13548297,-0.01297094,-0.21237922,-0.11592239,-0.0067372494,-0.18587264,-0.10134697,-0.004230951,-0.15594429,-0.104478,-0.005854647,-0.17306083,-0.032325804,-0.015462021,-0.19605058,-0.03496462,-0.0046164356,-0.17414707,-0.022336125,0.0044315313,-0.14625162,-0.021154344,0.0055745337,-0.16761288,0.055829346,-0.01812265,-0.18233201,0.037926376,-0.004895524,-0.15736544,0.04886484,0.0088484995,-0.1338608,0.04875052,0.017683152,HELP,2025-12-11T16:08:38.166750
0.0,0.0,0.0,-0.028239548,-0.1512196,-0.0018576599,-0.081489116,-0.26292527,-0.010776964,-0.12695384,-0.35956812,-0.02052376,-0.13551015,-0.4591745,-0.030926501,-0.16659051,-0.22622019,-0.011147292,-0.2186271,-0.18295467,-0.017349157,-0.19076449,-0.1626352,-0.023799548,-0.15918261,-0.16704649,-0.027667517,-0.17537203,-0.12341744,-0.014453332,-0.21160087,-0.0975194,-0.011213236,-0.18404838,-0.08414775,-0.010368491,-0.15511835,-0.08885902,-0.012561025,-0.17251363,-0.020594358,-0.016780749,-0.19471973,-0.017182887,-0.010911215,-0.1716373,-0.00545907,-0.004143457,-0.14496598,-0.0063742995,-0.003262029,-0.1647526,0.06813192,-0.019648748,-0.17903095,0.058588028,-0.0120097445,-0.15315789,0.067278564,-0.0009561898,-0.13093826,0.06417161,0.006959739,HELP,2025-12-11T16:08:38.166753
0.0,0.0,0.0,-0.030080855,-0.13516295,-0.0039237663,-0.083815545,-0.24873441,-0.012912741,-0.13075694,-0.33336937,-0.022806555,-0.14685771,-0.4240295,-0.033138588,-0.17217502,-0.18347365,-0.0058009657,-0.21737525,-0.14596915,-0.01151254,-0.19296652,-0.12570083,-0.019039342,-0.16194391,-0.12333,-0.02311851,-0.18001622,-0.09111655,-0.009027831,-0.21089587,-0.060240567,-0.0064199,-0.18437275,-0.048890233,-0.008834004,-0.15701258,-0.053081453,-0.01257471,-0.17567563,-0.00040459633,-0.011860244,-0.20056376,0.014405012,-0.009875297,-0.17809826,0.020492613,-0.007512003,-0.15193546,0.0120533705,-0.007659899,-0.16702342,0.077973425,-0.014873763,-0.20107234,0.08179903,-0.009888296,-0.19289032,0.0914703,-0.00074407965,-0.1811037,0.09086269,0.006531168,HELP,2025-12-11T16:08:38.166760
0.0,0.0,0.0,-0.036595047,-0.14446044,-0.0048884912,-0.097308606,-0.24237448,-0.011617287,-0.15745932,-0.30850708,-0.017408414,-0.17763549,-0.40112025,-0.022718925,-0.20025897,-0.15118998,0.0052416865,-0.22674114,-0.12953979,0.012210188,-0.19673297,-0.119638205,0.011020714,-0.16995674,-0.11678827,0.008697565,-0.20245284,-0.05167818,0.005759322,-0.22175634,-0.042464614,0.020171061,-0.19204557,-0.041870654,0.019716395,-0.16527626,-0.04232955,0.015688783,-0.1888349,0.03372097,0.007338365,-0.20590258,0.028156161,0.021617068,-0.18315288,0.028169215,0.025051618,-0.15862381,0.027905762,0.022972967,-0.16835234,0.0996263,0.008270913,-0.18952489,0.09045446,0.021488165,-0.16869998,0.09074092,0.032804146,-0.14891237,0.08892512,0.040510867,HELP,2025-12-11T16:08:38.166762
0.0,0.0,0.0,-0.02868554,-0.1451844,-0.0024840743,-0.08647397,-0.24161988,-0.0071809967,-0.1448836,-0.3194542,-0.011057937,-0.16388452,-0.41510105,-0.014975351,-0.19052744,-0.160918,0.009452523,-0.21714139,-0.13367963,0.022964656,-0.1879924,-0.12328577,0.025734885,-0.16227266,-0.12470341,0.025480349,-0.19552141,-0.06360197,0.012963147,-0.21440443,-0.056369245,0.03413471,-0.18567348,-0.055163324,0.03567526,-0.15826905,-0.05360967,0.03255955,-0.1854192,0.025177896,0.018112775,-0.20107374,0.019826174,0.038317367,-0.17687225,0.018978536,0.038754724,-0.15025657,0.017484069,0.033978347,-0.17148599,0.09607518,0.023070328,-0.18962747,0.08443385,0.041720495,-0.16698349,0.08064437,0.05065205,-0.14637744,0.07504952,0.05567173,HELP,2025-12-11T16:08:38.166765
0.0,0.0,0.0,-0.03026703,-0.1448834,-0.0032344337,-0.08596781,-0.24083608,-0.009600036,-0.1424729,-0.32355636,-0.015038738,-0.15871239,-0.4195325,-0.020350259,-0.18532288,-0.16059703,0.003245721,-0.21772948,-0.13291043,0.015444794,-0.18843889,-0.12485856,0.019561233,-0.16306606,-0.12846833,0.020752259,-0.19015977,-0.061787188,0.006637236,-0.21565485,-0.055545747,0.026504759,-0.18733701,-0.05599302,0.030317634,-0.160568,-0.057798684,0.028997624,-0.18070093,0.027094603,0.011927109,-0.20135099,0.016368985,0.032064445,-0.17796099,0.016133785,0.034874152,-0.15181458,0.015188158,0.031497154,-0.1679681,0.09695721,0.016952774,-0.18767253,0.0783326,0.0355271,-0.16455072,0.076548636,0.045660786,-0.14352614,0.07164639,0.051459268,HELP,2025-12-11T16:08:38.166767
0.0,0.0,0.0,-0.033659697,-0.1435979,-0.0065949266,-0.08917016,-0.24265397,-0.017356602,-0.14492074,-0.32052422,-0.026098093,-0.16124073,-0.4160486,-0.034220893,-0.18249431,-0.173257,-0.01364577,-0.2190271,-0.14060533,-0.009128022,-0.1903108,-0.12958187,-0.0072435187,-0.16448805,-0.1312803,-0.006860462,-0.18866912,-0.07420164,-0.0107975975,-0.21710387,-0.065054595,0.0007849676,-0.18834749,-0.06281537,0.0046339594,-0.16104805,-0.06281328,0.004144282,-0.18162224,0.016943097,-0.0058075273,-0.20382428,0.005864382,0.008381434,-0.18015796,0.007247269,0.013346106,-0.15353999,0.0068048835,0.012133128,-0.17116606,0.09016377,-0.0013071599,-0.1889137,0.06766456,0.012662328,-0.16561678,0.0653941,0.022455078,-0.14518335,0.06184739,0.028665053,HELP,2025-12-11T16:08:38.166770
0.0,0.0,0.0,-0.029010952,-0.14068824,-0.006595667,-0.081854224,-0.24347687,-0.016974177,-0.13534793,-0.32304764,-0.026875596,-0.15282983,-0.41572183,-0.036496025,-0.17159015,-0.18190289,-0.009610565,-0.21255684,-0.1474154,-0.0135453455,-0.18474287,-0.12930775,-0.019266946,-0.15548235,-0.12769645,-0.022439076,-0.18158415,-0.08407313,-0.0097312415,-0.20844707,-0.066120684,-0.006804144,-0.18024373,-0.055638313,-0.0096167615,-0.15333802,-0.051664352,-0.013326752,-0.17878506,0.010143101,-0.0090768505,-0.20174119,0.013183296,-0.005262303,-0.17869735,0.018986225,-0.003966413,-0.15399614,0.020070612,-0.0048839003,-0.17330626,0.088333845,-0.008578141,-0.21112633,0.08926922,-0.00036875324,-0.20908597,0.101276636,0.008155111,-0.20641059,0.110079825,0.014332429,HELP,2025-12-11T16:08:38.166773
0.0,0.0,0.0,-0.02734065,-0.13970888,-0.006215552,-0.07895887,-0.25913322,-0.019047068,-0.11750531,-0.3661041,-0.032670733,-0.12759042,-0.46088958,-0.04660724,-0.1756824,-0.21935296,-0.01659381,-0.20538068,-0.1862647,-0.028713243,-0.17685208,-0.16051823,-0.04105498,-0.1445275,-0.15863901,-0.048968993,-0.18689156,-0.11689335,-0.020994911,-0.1991998,-0.09249675,-0.023203554,-0.168863,-0.07911801,-0.027727732,-0.14120013,-0.080141306,-0.032758538,-0.18169376,-0.014033496,-0.024776852,-0.18940786,-0.0073853135,-0.024543833,-0.16425267,0.0031870604,-0.022147434,-0.1380263,0.0039378405,-0.022488521,-0.17088443,0.07646185,-0.029336315,-0.17987564,0.07555926,-0.026087042,-0.1541462,0.08184785,-0.016589262,-0.13166073,0.0818885,-0.008483499,HELP,2025-12-11T16:08:38.166776
0.0,0.0,0.0,-0.028072357,-0.150594,0.005736727,-0.08085424,-0.2912053,-0.0011083288,-0.12143588,-0.40024439,-0.010108996,-0.12145233,-0.49784002,-0.019355975,-0.1577237,-0.27217913,-0.0027758374,-0.21406442,-0.23840141,-0.006295794,-0.19077322,-0.20753717,-0.011798186,-0.1590327,-0.2057187,-0.015148443,-0.17493561,-0.17588973,-0.009392265,-0.21924871,-0.15005267,-0.0044634924,-0.19446844,-0.12573105,-0.0037794912,-0.16415316,-0.12830752,-0.005467264,-0.1845356,-0.07592124,-0.014319336,-0.22063148,-0.07661587,-0.0050200894,-0.19735926,-0.056687236,0.0022899199,-0.16701636,-0.056203365,0.0035757336,-0.18895125,0.012638867,-0.019098686,-0.21716207,-0.004020095,-0.006608872,-0.19079727,0.012322187,0.007280939,-0.16385832,0.013457656,0.016749568,HELP,2025-12-11T16:08:38.166778
0.0,0.0,0.0,-0.018410146,-0.15906423,0.007962624,-0.06748062,-0.29166108,0.0022277266,-0.11271861,-0.3998347,-0.005238225,-0.112060755,-0.50523996,-0.013794855,-0.15285575,-0.26927525,-0.0002782313,-0.21114236,-0.233917,0.005012003,-0.18531051,-0.2117101,0.006500464,-0.15831977,-0.21773309,0.006986467,-0.16855893,-0.1738311,-0.0050605205,-0.21306181,-0.15224975,0.0060296236,-0.1847117,-0.13139129,0.009375019,-0.1552872,-0.13228017,0.00907763,-0.17456919,-0.07411724,-0.0066838306,-0.20397392,-0.076716244,0.008328881,-0.178677,-0.056749105,0.016170211,-0.15066719,-0.054619133,0.016678747,-0.17667443,0.014453173,-0.0076548806,-0.19876355,-0.01563263,0.009429259,-0.170003,0.003344953,0.02429851,-0.14429832,0.008435726,0.03366317,HELP,2025-12-11T16:08:38.166783
0.0,0.0,0.0,-0.021166563,-0.16038811,0.00029485463,-0.071560085,-0.29636335,-0.008523804,-0.11584988,-0.4015624,-0.017912533,-0.11828905,-0.5112928,-0.028176293,-0.15594465,-0.267034,-0.007117417,-0.21175098,-0.22802532,-0.007945413,-0.18512428,-0.20750809,-0.010524543,-0.15400714,-0.21011752,-0.012083232,-0.1702578,-0.1673525,-0.010497723,-0.21159077,-0.14976299,-0.0040405607,-0.18356109,-0.13454497,-0.002355445,-0.15311351,-0.13358796,-0.0036803365,-0.1755892,-0.06555015,-0.012025743,-0.20594612,-0.0745101,-0.0030821217,-0.18201879,-0.060453117,0.004659438,-0.1538111,-0.05666852,0.006151403,-0.1763888,0.02399081,-0.013507324,-0.20120728,-0.0094435215,-0.002880598,-0.17512462,0.0048782825,0.011019157,-0.15129429,0.0103725195,0.020960268,HELP,2025-12-11T16:08:38.166786
0.0,0.0,0.0,-0.022936583,-0.16553813,0.006659666,-0.07626945,-0.29702842,0.0010701251,-0.12737513,-0.3960353,-0.0054403706,-0.13006479,-0.50891685,-0.013053292,-0.16993311,-0.2631194,0.0011872443,-0.21982366,-0.21968168,0.008954256,-0.1903987,-0.20021152,0.011282399,-0.16035643,-0.20500791,0.011747316,-0.18338537,-0.15865856,-0.0026844288,-0.21782178,-0.13794607,0.012874233,-0.18691295,-0.122185946,0.017010037,-0.1565879,-0.11999571,0.015581102,-0.18520176,-0.053527355,-0.0035365561,-0.20842662,-0.05907345,0.0136350915,-0.1832777,-0.046649218,0.020862201,-0.1550256,-0.043235123,0.019947495,-0.1819323,0.037662864,-0.0036522395,-0.20292449,0.009650588,0.01367188,-0.17495456,0.021809518,0.028367355,-0.15013999,0.025739193,0.037616074,HELP,2025-12-11T16:08:38.166789
0.0,0.0,0.0,-0.027811289,-0.16336632,0.005758032,-0.08099744,-0.28673697,0.00051254727,-0.12895519,-0.3872108,-0.0064164805,-0.13167489,-0.49356994,-0.014185726,-0.1673378,-0.2534914,-0.0013263443,-0.22083098,-0.21087587,0.0011817116,-0.19336706,-0.18978065,0.00010914367,-0.16152644,-0.19384187,-0.0009672282,-0.18104354,-0.15060443,-0.006054944,-0.21876451,-0.12910175,0.0038747014,-0.18985194,-0.113885164,0.0067310934,-0.15836099,-0.115976155,0.0055598915,-0.18266594,-0.04751599,-0.008266378,-0.20981586,-0.052725613,0.0039312164,-0.1862677,-0.03981775,0.012069242,-0.1568478,-0.03872341,0.013090688,-0.17850137,0.04173988,-0.0101154605,-0.19945759,0.017543018,0.0030536673,-0.17372602,0.02944088,0.017147645,-0.14871794,0.03047216,0.026902845,HELP,2025-12-11T16:08:38.166791
0.0,0.0,0.0,-0.026320398,-0.16067958,0.005043218,-0.075226605,-0.2793784,-0.0012092831,-0.11955801,-0.38658732,-0.008533559,-0.121929675,-0.48943385,-0.016437445,-0.1608777,-0.25639933,-0.0076349056,-0.21100664,-0.22397894,-0.0058284528,-0.1831041,-0.2094357,-0.006631635,-0.15418169,-0.2131483,-0.0077498825,-0.17591557,-0.15313953,-0.01210952,-0.21270663,-0.14686692,-0.0029824225,-0.18418083,-0.13447934,0.0007606066,-0.15415677,-0.13062304,2.1665277e-05,-0.17969391,-0.050141096,-0.013800342,-0.20383221,-0.06610644,-0.0014260865,-0.18099457,-0.056539297,0.007625783,-0.15267634,-0.051253557,0.009046358,-0.17839345,0.03788984,-0.015272919,-0.19544858,0.0085219145,-0.001817684,-0.17055926,0.017442524,0.012371572,-0.14784154,0.020031095,0.021903455,HELP,2025-12-11T16:08:38.166794
0.0,0.0,0.0,-0.023628056,-0.1586355,0.0053664693,-0.07228732,-0.28023434,0.00034729758,-0.113410205,-0.38653523,-0.006142875,-0.11299023,-0.48803353,-0.013404853,-0.15492752,-0.25789088,-0.0028558054,-0.20428881,-0.22103572,-0.0026804886,-0.17745247,-0.20475346,-0.0063192556,-0.1485664,-0.20984823,-0.009075869,-0.16945478,-0.15786779,-0.0075522573,-0.20755136,-0.14710385,-0.00019100346,-0.17996389,-0.13246804,0.0017142943,-0.14977723,-0.12904054,0.0002665584,-0.17404112,-0.05820942,-0.010015428,-0.20011333,-0.069013655,0.0009989257,-0.17794424,-0.058309436,0.009575558,-0.15026104,-0.054280758,0.011338017,-0.17375937,0.027234972,-0.012358302,-0.19371995,7.337332e-05,0.0013005069,-0.16969696,0.011035442,0.015924558,-0.14753526,0.013813257,0.025728637,HELP,2025-12-11T16:08:38.166796
0.0,0.0,0.0,-0.02266562,-0.15345931,0.0054432,-0.0704785,-0.27702063,0.0012338987,-0.11068544,-0.38245326,-0.004403411,-0.11103395,-0.4799066,-0.010983403,-0.14894664,-0.25739086,-0.0023779531,-0.20108625,-0.21615309,-0.001705862,-0.17561075,-0.19556773,-0.004651712,-0.14694643,-0.19745177,-0.0069104377,-0.16502243,-0.16191941,-0.0073437253,-0.20459473,-0.14663935,-0.0007642883,-0.17730978,-0.12778926,0.00033038334,-0.14702997,-0.12313604,-0.0014221058,-0.17176199,-0.06593889,-0.009991603,-0.19951788,-0.071926534,-0.00016313163,-0.17737365,-0.056952655,0.008050594,-0.14991587,-0.051303804,0.009878469,-0.17357591,0.018494904,-0.012462657,-0.19684589,-0.008050263,-0.0008958484,-0.17231908,0.00657779,0.013253546,-0.14916036,0.010994911,0.02314254,HELP,2025-12-11T16:08:38.166799
0.0,0.0,0.0,-0.020012438,-0.15549672,0.0040999963,-0.06841886,-0.28129393,-0.0002990811,-0.11041808,-0.38666075,-0.005653858,-0.113322854,-0.48441473,-0.011954041,-0.15088713,-0.25800174,-0.0038525339,-0.20077851,-0.21787745,-0.0020840687,-0.17417377,-0.19866341,-0.004084272,-0.14500621,-0.20206296,-0.005942664,-0.16694409,-0.15938228,-0.0076573933,-0.20217028,-0.14216983,0.00036619234,-0.17359427,-0.12531859,0.0018873712,-0.14340782,-0.12348729,-0.00013868615,-0.17157638,-0.0612489,-0.009137169,-0.1968072,-0.0676713,0.0009539844,-0.17408574,-0.053369403,0.008521914,-0.14619103,-0.0494228,0.009611545,-0.17139536,0.024110436,-0.010356569,-0.19216761,-0.0019312501,0.0009413718,-0.1671189,0.013088107,0.014424397,-0.14352736,0.016070008,0.02378619,HELP,2025-12-11T16:08:38.166802
