lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62,label,timestamp
0.0,0.0,0.0,0.060769707,-0.05012852,-0.04559634,0.102779806,-0.14896268,-0.06954126,0.12464246,-0.25432548,-0.088786006,0.15836066,-0.33823967,-0.10766095,0.052048296,-0.32772696,-0.053141497,0.065852046,-0.46440825,-0.08344447,0.06977752,-0.5541307,-0.10440887,0.07077354,-0.6359012,-0.120187156,0.00088357925,-0.34189117,-0.05174993,-0.0030260682,-0.49858463,-0.08029849,-0.0059613287,-0.6006221,-0.1002092,-0.010401905,-0.6930495,-0.11464175,-0.043273658,-0.31620538,-0.054896444,-0.064905316,-0.45647907,-0.08514284,-0.0792211,-0.55206347,-0.10504063,-0.08960432,-0.6411927,-0.11828497,-0.082155794,-0.25923347,-0.061668962,-0.12212546,-0.3552895,-0.09185709,-0.14762935,-0.42087826,-0.107699215,-0.16854586,-0.49069154,-0.11755876,HELLO,2025-12-11T16:07:45.683422
0.0,0.0,0.0,0.054972082,-0.050064802,-0.048095,0.09369376,-0.14710724,-0.07558965,0.11606833,-0.24875581,-0.098201685,0.15106124,-0.32870764,-0.12101898,0.043287426,-0.3129545,-0.06411391,0.054671198,-0.44954702,-0.099367455,0.05792418,-0.53845984,-0.12374467,0.05841455,-0.6210331,-0.14206249,-0.007691741,-0.32682163,-0.06319079,-0.01605612,-0.48261103,-0.097211175,-0.023113668,-0.5832302,-0.12066908,-0.030672401,-0.6746875,-0.13778712,-0.050955534,-0.30038747,-0.06645536,-0.07934573,-0.43833575,-0.10097068,-0.09762189,-0.53292394,-0.12353682,-0.11037789,-0.62128186,-0.13890913,-0.08752996,-0.2422635,-0.07328077,-0.13262418,-0.33540225,-0.1074326,-0.16223677,-0.39681548,-0.12546605,-0.1863734,-0.4629255,-0.13697398,HELLO,2025-12-11T16:07:45.683425
0.0,0.0,0.0,0.057270467,-0.045957685,-0.050711364,0.09453893,-0.13965207,-0.078934684,0.114670515,-0.23924673,-0.10145564,0.14660758,-0.32124296,-0.1238854,0.040058583,-0.30324066,-0.06609555,0.050121725,-0.43855685,-0.0997003,0.05200672,-0.52699894,-0.121484555,0.05080992,-0.6077343,-0.13773035,-0.010328889,-0.31431425,-0.06319625,-0.01968503,-0.4679312,-0.09615701,-0.026210785,-0.5679741,-0.11782777,-0.03456235,-0.6584554,-0.13336882,-0.05300218,-0.2868118,-0.06465914,-0.08266488,-0.41810504,-0.09868265,-0.101203874,-0.5148842,-0.120914206,-0.11572261,-0.6045135,-0.1355353,-0.08910681,-0.22924662,-0.069834985,-0.13330653,-0.31987774,-0.10287178,-0.16168529,-0.38227528,-0.120726995,-0.18603134,-0.4492254,-0.13217801,HELLO,2025-12-11T16:07:45.683427
0.0,0.0,0.0,0.056388766,-0.044769526,-0.049624722,0.093756944,-0.13810527,-0.07684739,0.11470002,-0.23592734,-0.098466024,0.14661798,-0.31369942,-0.12016646,0.040193498,-0.3023233,-0.0648998,0.049102485,-0.43750662,-0.09794697,0.049931914,-0.52718383,-0.11978274,0.04768333,-0.6083003,-0.136196,-0.0101697445,-0.31207976,-0.062206484,-0.02128169,-0.46249616,-0.09412507,-0.029538661,-0.56075937,-0.1155333,-0.03915757,-0.6505109,-0.13101593,-0.052670047,-0.2841029,-0.06373106,-0.081564605,-0.41654927,-0.097018205,-0.10123396,-0.511356,-0.119110964,-0.11713603,-0.6005318,-0.13372478,-0.088655934,-0.22650874,-0.06888687,-0.13317381,-0.31589305,-0.1018914,-0.16235246,-0.37517053,-0.119706765,-0.18746914,-0.44010594,-0.13098489,HELLO,2025-12-11T16:07:45.683430
0.0,0.0,0.0,0.055963844,-0.04533875,-0.051802263,0.09296796,-0.1342625,-0.0813947,0.11281392,-0.22919953,-0.10509189,0.14487597,-0.30799976,-0.12885742,0.03930694,-0.2983147,-0.06847436,0.04932505,-0.43184465,-0.10297801,0.050832987,-0.5181987,-0.12593848,0.04935327,-0.59763515,-0.14307265,-0.011162937,-0.30710503,-0.06526993,-0.022552937,-0.45632446,-0.09907511,-0.030249506,-0.5557188,-0.1220117,-0.039128125,-0.64667475,-0.1385818,-0.053997785,-0.27843398,-0.06642932,-0.0829674,-0.40846676,-0.1012935,-0.10197005,-0.50486386,-0.12484721,-0.11670208,-0.59314436,-0.14029703,-0.08982217,-0.22138655,-0.071263894,-0.13374439,-0.31077448,-0.10528579,-0.1628675,-0.3719345,-0.12412066,-0.18813343,-0.43716908,-0.13617691,HELLO,2025-12-11T16:07:45.683433
0.0,0.0,0.0,0.055742145,-0.044311106,-0.047526196,0.09515563,-0.13307482,-0.07525192,0.117446154,-0.22718239,-0.097753756,0.15053996,-0.30246735,-0.12047427,0.047394693,-0.29716477,-0.064993374,0.058938593,-0.43339762,-0.098970026,0.06147009,-0.5212431,-0.12130705,0.060442567,-0.60118663,-0.13769107,-0.0046275556,-0.30708385,-0.06320443,-0.014093339,-0.45846912,-0.09563298,-0.019996673,-0.5577012,-0.11701397,-0.027151346,-0.64663786,-0.13213433,-0.04875645,-0.2795984,-0.06545162,-0.07502216,-0.41506428,-0.09860561,-0.09224293,-0.51087224,-0.12030601,-0.10521594,-0.598354,-0.13432266,-0.08534491,-0.22432512,-0.07109117,-0.1265645,-0.31776884,-0.10369459,-0.15405509,-0.3796536,-0.12111142,-0.17717482,-0.4454307,-0.13177398,HELLO,2025-12-11T16:07:45.683436
0.0,0.0,0.0,0.057954878,-0.041860223,-0.04597504,0.09878662,-0.13129276,-0.07297058,0.124904186,-0.22775161,-0.09506407,0.16168422,-0.30246982,-0.11751799,0.057814837,-0.29587215,-0.06493483,0.07346335,-0.43048716,-0.10037116,0.081083566,-0.51746464,-0.1236757,0.085504085,-0.5971844,-0.14070874,0.0075924397,-0.31100824,-0.06482392,0.0044001937,-0.4623286,-0.099596255,0.0022374988,-0.56455517,-0.123070315,-0.0018541813,-0.65907025,-0.13981672,-0.036923885,-0.28524095,-0.06866142,-0.056786686,-0.4220361,-0.10415956,-0.069836736,-0.5220341,-0.12805209,-0.07912493,-0.61496365,-0.14349231,-0.07599139,-0.23007381,-0.07565638,-0.114272,-0.32807025,-0.11023714,-0.13993035,-0.3942729,-0.12937973,-0.16132878,-0.46416903,-0.14137878,HELLO,2025-12-11T16:07:45.683438
0.0,0.0,0.0,0.058564782,-0.03729707,-0.04949817,0.09929255,-0.12332302,-0.077593334,0.123755455,-0.21626258,-0.10034115,0.15910849,-0.29061186,-0.12336152,0.05827284,-0.29420212,-0.06581855,0.075757354,-0.42634985,-0.10102084,0.082814604,-0.51510155,-0.12472383,0.08627549,-0.5963571,-0.14234203,0.007820964,-0.3095851,-0.06422449,0.004057348,-0.4608428,-0.09845034,0.0019003153,-0.5612662,-0.122091204,-0.0018540025,-0.6547332,-0.1390385,-0.036620528,-0.28571787,-0.066868894,-0.05547759,-0.42022052,-0.10220583,-0.06651977,-0.51905006,-0.12587951,-0.074707806,-0.61197066,-0.1413978,-0.075463235,-0.23207307,-0.07303288,-0.113367364,-0.3266327,-0.107728735,-0.1380612,-0.39156246,-0.12646267,-0.1588022,-0.46086818,-0.13826409,HELLO,2025-12-11T16:07:45.683441
0.0,0.0,0.0,0.058775246,-0.036047578,-0.050026756,0.10068998,-0.1218729,-0.07843808,0.12419808,-0.21557605,-0.10121741,0.15897423,-0.28976947,-0.12424813,0.05892217,-0.2924818,-0.0679403,0.0769093,-0.42469853,-0.10394076,0.084031194,-0.51384443,-0.12808526,0.08695924,-0.5956571,-0.1458965,0.008189708,-0.30786383,-0.06638919,0.0030513406,-0.4632459,-0.101234965,0.0008998811,-0.5638717,-0.124989435,-0.0031698346,-0.65680254,-0.1418984,-0.03601414,-0.2839394,-0.068970144,-0.05578196,-0.41885352,-0.1052323,-0.06714657,-0.518547,-0.12898253,-0.07601966,-0.6122242,-0.14434335,-0.074694246,-0.2307756,-0.075004406,-0.11280556,-0.32698324,-0.11049253,-0.13768591,-0.3909036,-0.12904029,-0.15902957,-0.45941412,-0.14051574,HELLO,2025-12-11T16:07:45.683444
0.0,0.0,0.0,0.05892855,-0.03796667,-0.04861539,0.10081464,-0.1255458,-0.07612383,0.12672707,-0.21898448,-0.098396845,0.16243005,-0.29176342,-0.121075906,0.062051415,-0.29248488,-0.066326015,0.080355465,-0.42461097,-0.101726696,0.08785689,-0.51143503,-0.12531662,0.09152663,-0.59106934,-0.14263666,0.011487454,-0.30805892,-0.06515946,0.007971495,-0.46097016,-0.09980737,0.0059691668,-0.56231767,-0.12331739,0.0019869208,-0.65591264,-0.1399713,-0.033007085,-0.28419974,-0.06814148,-0.052330762,-0.41894922,-0.10388951,-0.06368375,-0.51717234,-0.127542,-0.07190627,-0.6083919,-0.1427253,-0.0718939,-0.2310515,-0.07453944,-0.109719455,-0.32770622,-0.109375454,-0.1347789,-0.39285153,-0.12802944,-0.15568152,-0.46153843,-0.13960832,HELLO,2025-12-11T16:07:45.683446
0.0,0.0,0.0,0.06025827,-0.034804642,-0.050207652,0.103140235,-0.119966865,-0.0788954,0.12873408,-0.21318716,-0.10198407,0.16584802,-0.2860427,-0.12547334,0.06495613,-0.28964216,-0.06857079,0.085519254,-0.42155945,-0.10430834,0.09429592,-0.5086495,-0.12793496,0.09900221,-0.5879145,-0.14531538,0.014898717,-0.30706838,-0.06651577,0.01526922,-0.45868626,-0.101413205,0.015386999,-0.56017566,-0.12516427,0.013241023,-0.6541573,-0.1420184,-0.0297876,-0.28475267,-0.06865682,-0.04729566,-0.42110473,-0.104925886,-0.057367697,-0.5200745,-0.12938866,-0.06420365,-0.61218256,-0.14521761,-0.068972856,-0.23290771,-0.07420563,-0.105563015,-0.32953504,-0.11001882,-0.12991914,-0.39499635,-0.12968732,-0.15011494,-0.46408153,-0.14196563,HELLO,2025-12-11T16:07:45.683454
0.0,0.0,0.0,0.059441417,-0.035196364,-0.048321426,0.10281646,-0.12033069,-0.07551147,0.12899545,-0.2130149,-0.097430274,0.16613093,-0.28600696,-0.119471714,0.067029834,-0.2919234,-0.06327455,0.08881524,-0.42258126,-0.097576186,0.09824076,-0.50950354,-0.120662525,0.10340986,-0.58834267,-0.13757962,0.017173946,-0.31195346,-0.061563257,0.019834638,-0.46482134,-0.094742805,0.021643609,-0.5666895,-0.11754164,0.021014065,-0.6588975,-0.13353856,-0.0277161,-0.29147,-0.064063355,-0.042888924,-0.42963523,-0.09842242,-0.052424476,-0.52845097,-0.12145595,-0.058588922,-0.6198818,-0.13627039,-0.06739333,-0.24005687,-0.069975324,-0.101701796,-0.33705327,-0.10381723,-0.12482816,-0.4025663,-0.121889845,-0.1436965,-0.4718092,-0.13295302,HELLO,2025-12-11T16:07:45.683457
0.0,0.0,0.0,0.060457885,-0.0372566,-0.046188984,0.105742306,-0.11997002,-0.07308658,0.13237888,-0.21210158,-0.09528356,0.16910559,-0.28676152,-0.11761362,0.07346225,-0.29530108,-0.05893306,0.0959484,-0.42703983,-0.09238104,0.10743302,-0.5128917,-0.11543033,0.11593121,-0.5901841,-0.13230258,0.025199175,-0.3175849,-0.058225773,0.033948123,-0.4685806,-0.09026035,0.03942448,-0.5715647,-0.113844454,0.042969704,-0.6636266,-0.13082916,-0.019910812,-0.30007517,-0.061736055,-0.02992776,-0.43986627,-0.094586976,-0.036274403,-0.5392716,-0.11818009,-0.038550496,-0.6291698,-0.13397378,-0.061529934,-0.2516712,-0.06858495,-0.09313598,-0.3503285,-0.10161914,-0.11409871,-0.4193334,-0.12037005,-0.13012105,-0.49113643,-0.13224025,HELLO,2025-12-11T16:07:45.683459
0.0,0.0,0.0,0.060138047,-0.033934653,-0.04592159,0.10501,-0.11697233,-0.0714583,0.13330278,-0.20919067,-0.092345536,0.17082754,-0.28131372,-0.11329053,0.07559833,-0.29253927,-0.05688916,0.098873645,-0.42092276,-0.08875654,0.10870141,-0.50681335,-0.11069086,0.114882916,-0.5847608,-0.12707534,0.028585821,-0.31573117,-0.05602102,0.037303925,-0.4689952,-0.086782746,0.042064577,-0.56975806,-0.10902088,0.044505596,-0.6600993,-0.12506653,-0.015548646,-0.2994648,-0.059379168,-0.024645418,-0.4378345,-0.09107229,-0.029927343,-0.5360358,-0.113220416,-0.032041907,-0.6249633,-0.12809296,-0.05730796,-0.25288302,-0.06619941,-0.08855769,-0.35204592,-0.09789946,-0.108135015,-0.42158157,-0.11556206,-0.12292129,-0.49354446,-0.12684602,HELLO,2025-12-11T16:07:45.683462
0.0,0.0,0.0,0.060177,-0.033282757,-0.04406612,0.106095076,-0.116862774,-0.06836073,0.13417968,-0.21009469,-0.08836239,0.17244327,-0.2808893,-0.10853342,0.07855439,-0.29212722,-0.054093964,0.102835864,-0.41844714,-0.08551915,0.11385006,-0.5015013,-0.1071693,0.12154424,-0.577237,-0.123424724,0.03110072,-0.31707555,-0.053911153,0.04154718,-0.46809232,-0.08449758,0.048231155,-0.5676998,-0.106831014,0.05278364,-0.6575786,-0.122949384,-0.013364434,-0.30155477,-0.057962667,-0.022049278,-0.4397382,-0.089684956,-0.026300788,-0.5383669,-0.11253916,-0.027007282,-0.6273551,-0.12786067,-0.055398107,-0.25503147,-0.06527404,-0.08503665,-0.3551821,-0.09673883,-0.103601694,-0.42593813,-0.11484179,-0.11711405,-0.4986142,-0.12656367,HELLO,2025-12-11T16:07:45.683464
0.0,0.0,0.0,0.06096065,-0.033311725,-0.044745494,0.10725492,-0.11775845,-0.06921073,0.13656574,-0.20913261,-0.089154474,0.1752907,-0.27768216,-0.109095715,0.078382224,-0.29208562,-0.055784807,0.10382733,-0.41911685,-0.08720232,0.115128845,-0.5038119,-0.108693294,0.122553766,-0.5815139,-0.12482513,0.030970693,-0.31661588,-0.055280205,0.040869474,-0.46936864,-0.08600049,0.046273857,-0.5693621,-0.10799419,0.04913032,-0.66000175,-0.12381443,-0.013407528,-0.30168533,-0.05888804,-0.022286952,-0.43847993,-0.090640105,-0.027183503,-0.5353239,-0.112415574,-0.029008448,-0.62382376,-0.1269294,-0.055535883,-0.2557794,-0.0658665,-0.0849964,-0.35566664,-0.09712194,-0.10363695,-0.42536095,-0.11411223,-0.117602944,-0.49786004,-0.12496723,HELLO,2025-12-11T16:07:45.683467
0.0,0.0,0.0,0.061047375,-0.031149805,-0.04375376,0.1084767,-0.11373657,-0.067473136,0.13760984,-0.20462286,-0.08680607,0.17484611,-0.27262858,-0.106280215,0.07895967,-0.28997058,-0.05467996,0.10367298,-0.4166425,-0.08571036,0.11462164,-0.5012808,-0.10700311,0.12160021,-0.57868624,-0.12291039,0.032024592,-0.31424025,-0.05448217,0.042971402,-0.46751016,-0.08478809,0.048294544,-0.5687841,-0.10681767,0.05084431,-0.6597647,-0.12268004,-0.012004316,-0.29873696,-0.058307096,-0.019912004,-0.43691513,-0.0897071,-0.024888813,-0.53489244,-0.11185016,-0.0270828,-0.6232144,-0.12653866,-0.054503202,-0.25336272,-0.06538446,-0.08388609,-0.35484716,-0.09661947,-0.102681935,-0.42551708,-0.114061214,-0.11680059,-0.49873188,-0.1251665,HELLO,2025-12-11T16:07:45.683469
0.0,0.0,0.0,0.0615896,-0.03154242,-0.0443621,0.10864037,-0.115088284,-0.06867565,0.13773158,-0.20720398,-0.088436574,0.17714915,-0.27593133,-0.10834004,0.080375105,-0.28996733,-0.055734724,0.1064305,-0.4163264,-0.08706419,0.117396206,-0.50111926,-0.108338125,0.12394434,-0.57813203,-0.12426982,0.033198953,-0.31396002,-0.05543023,0.04430455,-0.46762702,-0.086452626,0.05017364,-0.5685524,-0.108578995,0.05302185,-0.6588868,-0.12437776,-0.011274517,-0.29829285,-0.05916577,-0.018691123,-0.4373328,-0.09137297,-0.022536308,-0.53511643,-0.11354073,-0.023614407,-0.62330306,-0.12814899,-0.053932875,-0.25243282,-0.066119686,-0.0828947,-0.35436392,-0.09800961,-0.101231664,-0.4251331,-0.11557024,-0.11481021,-0.49839887,-0.12668875,HELLO,2025-12-11T16:07:45.683472
0.0,0.0,0.0,0.06124273,-0.030934513,-0.047178358,0.10790652,-0.11188179,-0.07335078,0.1369003,-0.20141971,-0.094619825,0.17502049,-0.27128947,-0.11590759,0.079227746,-0.2887294,-0.059765723,0.10522726,-0.41564944,-0.09262885,0.11625552,-0.5006049,-0.11511132,0.12310684,-0.57896656,-0.13185333,0.03158945,-0.31268132,-0.058664307,0.041056275,-0.46560496,-0.09098024,0.046549797,-0.5659473,-0.11393424,0.04937294,-0.65670365,-0.13037768,-0.012907863,-0.29670367,-0.061738305,-0.022391915,-0.43290037,-0.09476301,-0.026878417,-0.530802,-0.116957374,-0.028234601,-0.62025166,-0.1316379,-0.05514884,-0.25047505,-0.06835491,-0.08462146,-0.35190466,-0.10071991,-0.10300887,-0.42240053,-0.11811895,-0.11694175,-0.49538124,-0.12916106,HELLO,2025-12-11T16:07:45.683477
